District,Incidence_Month,Year,Incidence_per_1k,lag1_rainfall,lag2_rainfall,lag3_rainfall,lag1_temperature,lag2_temperature,lag3_temperature
Mulanje,April,2020,60.2657,0,0.01,0.03,296.246,297.079,296.405
Mulanje,May,2020,51.7737,0,0,0.01,296.113,296.246,297.079
Mulanje,June,2020,37.252,0,0,0,293.127,296.113,296.246
Mulanje,July,2020,20.0518,0,0,0,291.157,293.127,296.113
Mulanje,August,2020,16.6938,0,0,0,290.029,291.157,293.127
Mulanje,September,2020,19.4966,0,0,0,293.079,290.029,291.157
Mulanje,October,2020,34.4479,0,0,0,295.52,293.079,290.029
Mulanje,November,2020,35.0213,0,0,0,297.639,295.52,293.079
Mulanje,December,2020,42.2674,0,0,0,300.492,297.639,295.52
Mulanje,January,2021,72.9209,0.02,0,0,298.101,300.492,297.639
Mulanje,February,2021,52.0293,0.02,0.02,0,297.298,298.101,300.492
Mulanje,March,2021,50.4537,0.01,0.02,0.02,297.633,297.298,298.101
Mulanje,April,2021,53.4793,0.01,0.01,0.02,295.65,297.633,297.298
Mulanje,May,2021,46.9656,0,0.01,0.01,294.098,295.65,297.633
Mulanje,June,2021,36.7156,0,0,0.01,292,294.098,295.65
Mulanje,July,2021,21.6883,0,0,0,290.998,292,294.098
Mulanje,August,2021,17.2863,0,0,0,290.38,290.998,292
Mulanje,September,2021,18.2766,0,0,0,292.677,290.38,290.998
Mulanje,October,2021,20.2028,0,0,0,295.332,292.677,290.38
Mulanje,November,2021,20.5629,0,0,0,297.229,295.332,292.677
Mulanje,December,2021,28.3684,0.01,0,0,299.601,297.229,295.332
Mulanje,January,2022,26.2598,0,0.01,0,300.087,299.601,297.229
Mulanje,February,2022,24.6611,0.03,0,0.01,296.177,300.087,299.601
Mulanje,March,2022,20.4228,0.01,0.03,0,296.511,296.177,300.087
Mulanje,April,2022,17.2401,0.02,0.01,0.03,295.808,296.511,296.177
Mulanje,May,2022,20.9219,0.01,0.02,0.01,295.265,295.808,296.511
Mulanje,June,2022,13.9653,0,0.01,0.02,292.981,295.265,295.808
Mulanje,July,2022,11.2723,0,0,0.01,290.085,292.981,295.265
Mulanje,August,2022,10.3422,0,0,0,290.523,290.085,292.981
Mulanje,September,2022,8.9436,0,0,0,292.793,290.523,290.085
Mulanje,October,2022,9.9939,0,0,0,294.794,292.793,290.523
Mulanje,November,2022,14.0507,0,0,0,298.791,294.794,292.793
Mulanje,December,2022,22.7261,0,0,0,298.174,298.791,294.794
Mulanje,January,2023,48.2574,0.02,0,0,296.71,298.174,298.791
Mulanje,February,2023,35.3398,0.02,0.02,0,296.178,296.71,298.174
Mulanje,March,2023,40.0994,0.02,0.02,0.02,296.719,296.178,296.71
Mulanje,April,2023,33.7203,0.04,0.02,0.02,295.61,296.719,296.178
Mulanje,May,2023,48.0053,0,0.04,0.02,294.938,295.61,296.719
Mulanje,June,2023,38.8703,0,0,0.04,294.325,294.938,295.61
Mulanje,July,2023,29.7718,0,0,0,293.612,294.325,294.938
Mulanje,August,2023,29.9965,0,0,0,291.421,293.612,294.325
Mulanje,September,2023,36.2254,0,0,0,292.728,291.421,293.612
Mulanje,October,2023,43.6416,0,0,0,297.011,292.728,291.421
Mulanje,November,2023,44.3208,0,0,0,298.782,297.011,292.728
Mulanje,December,2023,46.8129,0,0,0,298.411,298.782,297.011
Mulanje,January,2024,75.5844,0.01,0,0,299.429,298.411,298.782
Mulanje,February,2024,71.1155,0.01,0.01,0,297.373,299.429,298.411
Mulanje,March,2024,59.2218,0.01,0.01,0.01,298.013,297.373,299.429
Mulanje,April,2024,70.0309,0.01,0.01,0.01,297.182,298.013,297.373
Mulanje,May,2024,78.6324,0,0.01,0.01,295.497,297.182,298.013
Mulanje,June,2024,48.3321,0,0,0.01,293.483,295.497,297.182
Mulanje,July,2024,34.6835,0,0,0,291.714,293.483,295.497
Mulanje,August,2024,34.9381,0,0,0,292.846,291.714,293.483
Mulanje,September,2024,42.1083,0,0,0,293.709,292.846,291.714
Mulanje,October,2024,44.9503,0,0,0,295.823,293.709,292.846
Mulanje,November,2024,46.8753,0,0,0,296.237,295.823,293.709
Mulanje,December,2024,69.9528,0.01,0,0,298.279,296.237,295.823
Mwanza,April,2018,51.7086,0.01,0.02,0.01,297.838,298.398,298.343
Mwanza,May,2018,17.2693,0.01,0.01,0.02,296.44,297.838,298.398
Mwanza,June,2018,76.2818,0,0.01,0.01,295.61,296.44,297.838
Mwanza,July,2018,43.3722,0,0,0.01,292.885,295.61,296.44
Mwanza,August,2018,31.3571,0,0,0,291.039,292.885,295.61
Mwanza,September,2018,41.8426,0,0,0,295.5,291.039,292.885
Mwanza,October,2018,39.0357,0,0,0,299.054,295.5,291.039
Mwanza,November,2018,27.5177,0,0,0,298.174,299.054,295.5
Mwanza,December,2018,34.0033,0.01,0,0,299.025,298.174,299.054
Mwanza,January,2019,51.2855,0.02,0.01,0,298.201,299.025,298.174
Mwanza,February,2019,33.8742,0.03,0.02,0.01,297.615,298.201,299.025
Mwanza,March,2019,30.0141,0.01,0.03,0.02,297.842,297.615,298.201
Mwanza,April,2019,20.5527,0.04,0.01,0.03,296.991,297.842,297.615
Mwanza,May,2019,21.9456,0,0.04,0.01,296.176,296.991,297.842
Mwanza,June,2019,14.2847,0,0,0.04,293.568,296.176,296.991
Mwanza,July,2019,19.6414,0,0,0,291.392,293.568,296.176
Mwanza,August,2019,20.0859,0,0,0,291.624,291.392,293.568
Mwanza,September,2019,22.2049,0,0,0,294.777,291.624,291.392
Mwanza,October,2019,24.2424,0,0,0,296.09,294.777,291.624
Mwanza,November,2019,22.6791,0,0,0,300.688,296.09,294.777
Mwanza,December,2019,38.29,0.01,0,0,301.002,300.688,296.09
Mwanza,January,2020,93.0597,0.01,0.01,0,299.603,301.002,300.688
Mwanza,February,2020,89.0164,0.03,0.01,0.01,297.505,299.603,301.002
Mwanza,March,2020,105.7353,0.01,0.03,0.01,298.053,297.505,299.603
Mwanza,April,2020,112.3352,0,0.01,0.03,297.216,298.053,297.505
Mwanza,May,2020,121.0968,0,0,0.01,297.4,297.216,298.053
Mwanza,June,2020,97.6918,0,0,0,294.311,297.4,297.216
Mwanza,July,2020,44.44,0,0,0,292.067,294.311,297.4
Mwanza,August,2020,41.8546,0,0,0,291.094,292.067,294.311
Mwanza,September,2020,54.9826,0,0,0,294.329,291.094,292.067
Mwanza,October,2020,41.7756,0,0,0,297.16,294.329,291.094
Mwanza,November,2020,60.6202,0,0,0,299.348,297.16,294.329
Mwanza,December,2020,42.5225,0,0,0,302.495,299.348,297.16
Mwanza,January,2021,118.2284,0.01,0,0,299.443,302.495,299.348
Mwanza,February,2021,91.7759,0.02,0.01,0,298.457,299.443,302.495
Mwanza,March,2021,111.8625,0.01,0.02,0.01,299.037,298.457,299.443
Mwanza,April,2021,83.1673,0.01,0.01,0.02,297.092,299.037,298.457
Mwanza,May,2021,77.3795,0,0.01,0.01,295.536,297.092,299.037
Mwanza,June,2021,67.4198,0,0,0.01,293.194,295.536,297.092
Mwanza,July,2021,54.7368,0,0,0,292.199,293.194,295.536
Mwanza,August,2021,42.7085,0,0,0,291.491,292.199,293.194
Mwanza,September,2021,37.255,0,0,0,293.906,291.491,292.199
Mwanza,October,2021,35.1934,0,0,0,296.692,293.906,291.491
Mwanza,November,2021,30.8264,0,0,0,298.77,296.692,293.906
Mwanza,December,2021,35.6879,0.01,0,0,301.281,298.77,296.692
Mwanza,January,2022,52.1098,0,0.01,0,301.507,301.281,298.77
Mwanza,February,2022,60.3274,0.03,0,0.01,297.435,301.507,301.281
Mwanza,March,2022,46.8387,0.02,0.03,0,297.311,297.435,301.507
Mwanza,April,2022,44.3721,0.02,0.02,0.03,296.832,297.311,297.435
Mwanza,May,2022,29.5994,0.01,0.02,0.02,296.158,296.832,297.311
Mwanza,June,2022,24.5378,0,0.01,0.02,293.853,296.158,296.832
Mwanza,July,2022,18.476,0.01,0,0.01,290.727,293.853,296.158
Mwanza,August,2022,20.3006,0,0.01,0,291.256,290.727,293.853
Mwanza,September,2022,15.2119,0,0,0.01,293.991,291.256,290.727
Mwanza,October,2022,14.1577,0,0,0,296.612,293.991,291.256
Mwanza,November,2022,15.4079,0,0,0,300.463,296.612,293.991
Mwanza,December,2022,26.8152,0,0,0,299.648,300.463,296.612
Mwanza,January,2023,75.6135,0.02,0,0,298.367,299.648,300.463
Mwanza,February,2023,56.0181,0.02,0.02,0,297.293,298.367,299.648
Mwanza,March,2023,62.7358,0.02,0.02,0.02,297.926,297.293,298.367
Mwanza,April,2023,52.8429,0.02,0.02,0.02,296.693,297.926,297.293
Mwanza,May,2023,53.5514,0,0.02,0.02,295.917,296.693,297.926
Mwanza,June,2023,46.322,0,0,0.02,295.182,295.917,296.693
Mwanza,July,2023,40.5096,0,0,0,294.389,295.182,295.917
Mwanza,August,2023,37.505,0,0,0,292.392,294.389,295.182
Mwanza,September,2023,45.2527,0,0,0,294.105,292.392,294.389
Mwanza,October,2023,35.5107,0,0,0,298.898,294.105,292.392
Mwanza,November,2023,37.0064,0,0,0,300.419,298.898,294.105
Mwanza,December,2023,41.0541,0,0,0,300.246,300.419,298.898
Mwanza,January,2024,97.552,0.01,0,0,301.455,300.246,300.419
Mwanza,February,2024,82.4126,0.02,0.01,0,298.709,301.455,300.246
Mwanza,March,2024,89.823,0.01,0.02,0.01,299.77,298.709,301.455
Mwanza,April,2024,108.1036,0,0.01,0.02,298.754,299.77,298.709
Mwanza,May,2024,132.7242,0,0,0.01,296.918,298.754,299.77
Mwanza,June,2024,86.9302,0,0,0,294.752,296.918,298.754
Mwanza,July,2024,56.5942,0,0,0,292.827,294.752,296.918
Mwanza,August,2024,59.4487,0,0,0,293.85,292.827,294.752
Mwanza,September,2024,51.7771,0,0,0,295.084,293.85,292.827
Mwanza,October,2024,53.6249,0,0,0,297.284,295.084,293.85
Mwanza,November,2024,58.3528,0,0,0,297.907,297.284,295.084
Mwanza,December,2024,70.4018,0,0,0,299.944,297.907,297.284
Mzimba,April,2018,60.8714,0.01,0.01,0.02,294.091,294.974,293.963
Mzimba,May,2018,55.2657,0.01,0.01,0.01,293.28,294.091,294.974
Mzimba,June,2018,32.5661,0,0.01,0.01,292.859,293.28,294.091
Mzimba,July,2018,21.5366,0,0,0.01,290.543,292.859,293.28
Mzimba,August,2018,11.7244,0,0,0,289.68,290.543,292.859
Mzimba,September,2018,10.2708,0,0,0,292.328,289.68,290.543
Mzimba,October,2018,11.5201,0,0,0,295.001,292.328,289.68
Mzimba,November,2018,10.5346,0,0,0,295.394,295.001,292.328
Mzimba,December,2018,13.516,0,0,0,296.478,295.394,295.001
Mzimba,January,2019,23.7104,0.02,0,0,294.853,296.478,295.394
Mzimba,February,2019,28.5475,0.02,0.02,0,294.704,294.853,296.478
Mzimba,March,2019,46.4514,0.01,0.02,0.02,294.86,294.704,294.853
Mzimba,April,2019,52.0301,0.01,0.01,0.02,294.716,294.86,294.704
Mzimba,May,2019,47.0327,0.01,0.01,0.01,294.463,294.716,294.86
Mzimba,June,2019,25.5405,0,0.01,0.01,292.922,294.463,294.716
Mzimba,July,2019,17.2416,0,0,0.01,289.962,292.922,294.463
Mzimba,August,2019,8.6339,0,0,0,290.506,289.962,292.922
Mzimba,September,2019,7.6796,0,0,0,292.445,290.506,289.962
Mzimba,October,2019,9.1713,0,0,0,294.556,292.445,290.506
Mzimba,November,2019,10.5508,0,0,0,297.038,294.556,292.445
Mzimba,December,2019,11.9522,0.01,0,0,297.37,297.038,294.556
Mzimba,January,2020,36.7346,0.02,0.01,0,295.053,297.37,297.038
Mzimba,February,2020,31.51,0.02,0.02,0.01,294.632,295.053,297.37
Mzimba,March,2020,60.084,0.02,0.02,0.02,294.74,294.632,295.053
Mzimba,April,2020,54.5456,0.01,0.02,0.02,294.459,294.74,294.632
Mzimba,May,2020,56.1016,0,0.01,0.02,294.224,294.459,294.74
Mzimba,June,2020,46.6378,0,0,0.01,292.448,294.224,294.459
Mzimba,July,2020,18.6584,0,0,0,290.853,292.448,294.224
Mzimba,August,2020,11.7201,0,0,0,289.54,290.853,292.448
Mzimba,September,2020,11.3345,0,0,0,292.328,289.54,290.853
Mzimba,October,2020,13.547,0,0,0,294.258,292.328,289.54
Mzimba,November,2020,16.9009,0,0,0,296.74,294.258,292.328
Mzimba,December,2020,17.878,0,0,0,297.689,296.74,294.258
Mzimba,January,2021,34.7829,0.01,0,0,294.983,297.689,296.74
Mzimba,February,2021,42.327,0.02,0.01,0,294.027,294.983,297.689
Mzimba,March,2021,55.5377,0.02,0.02,0.01,294.359,294.027,294.983
Mzimba,April,2021,58.4054,0.02,0.02,0.02,293.662,294.359,294.027
Mzimba,May,2021,37.455,0,0.02,0.02,293.126,293.662,294.359
Mzimba,June,2021,42.5323,0,0,0.02,291.071,293.126,293.662
Mzimba,July,2021,22.8933,0,0,0,290.086,291.071,293.126
Mzimba,August,2021,11.9657,0,0,0,289.366,290.086,291.071
Mzimba,September,2021,11.9519,0,0,0,292.065,289.366,290.086
Mzimba,October,2021,13.2706,0,0,0,294.196,292.065,289.366
Mzimba,November,2021,13.7686,0,0,0,296.391,294.196,292.065
Mzimba,December,2021,15.219,0,0,0,298.414,296.391,294.196
Mzimba,January,2022,25.1372,0,0,0,297.857,298.414,296.391
Mzimba,February,2022,30.8411,0.02,0,0,294.108,297.857,298.414
Mzimba,March,2022,20.7708,0.03,0.02,0,293.51,294.108,297.857
Mzimba,April,2022,20.1772,0.01,0.03,0.02,294.319,293.51,294.108
Mzimba,May,2022,18.0909,0.01,0.01,0.03,293.888,294.319,293.51
Mzimba,June,2022,13.4538,0,0.01,0.01,292.124,293.888,294.319
Mzimba,July,2022,9.0827,0,0,0.01,289.543,292.124,293.888
Mzimba,August,2022,7.161,0,0,0,289.783,289.543,292.124
Mzimba,September,2022,6.0475,0,0,0,291.769,289.783,289.543
Mzimba,October,2022,6.3537,0,0,0,293.439,291.769,289.783
Mzimba,November,2022,7.0004,0,0,0,296.435,293.439,291.769
Mzimba,December,2022,9.2053,0,0,0,296.994,296.435,293.439
Mzimba,January,2023,24.0525,0.02,0,0,294.667,296.994,296.435
Mzimba,February,2023,21.5562,0.02,0.02,0,293.931,294.667,296.994
Mzimba,March,2023,32.1418,0.02,0.02,0.02,294.587,293.931,294.667
Mzimba,April,2023,26.9819,0.02,0.02,0.02,294.086,294.587,293.931
Mzimba,May,2023,31.6932,0.01,0.02,0.02,293.505,294.086,294.587
Mzimba,June,2023,31.4174,0,0.01,0.02,292.466,293.505,294.086
Mzimba,July,2023,18.4765,0,0,0.01,291.806,292.466,293.505
Mzimba,August,2023,11.6021,0,0,0,290.243,291.806,292.466
Mzimba,September,2023,13.9945,0,0,0,291.972,290.243,291.806
Mzimba,October,2023,14.6422,0,0,0,295.29,291.972,290.243
Mzimba,November,2023,15.737,0,0,0,297.798,295.29,291.972
Mzimba,December,2023,22.4239,0,0,0,297.62,297.798,295.29
Mzimba,January,2024,42.5472,0.01,0,0,296.942,297.62,297.798
Mzimba,February,2024,45.0465,0.03,0.01,0,294.721,296.942,297.62
Mzimba,March,2024,49.775,0.02,0.03,0.01,295.201,294.721,296.942
Mzimba,April,2024,47.2507,0.01,0.02,0.03,295.049,295.201,294.721
Mzimba,May,2024,78.6811,0,0.01,0.02,293.945,295.049,295.201
Mzimba,June,2024,23.7437,0,0,0.01,291.993,293.945,295.049
Mzimba,July,2024,19.1046,0,0,0,290.161,291.993,293.945
Mzimba,August,2024,19.1122,0,0,0,290.76,290.161,291.993
Mzimba,September,2024,16.3611,0,0,0,291.854,290.76,290.161
Mzimba,October,2024,18.0859,0,0,0,294.524,291.854,290.76
Mzimba,November,2024,25.4374,0,0,0,295.789,294.524,291.854
Mzimba,December,2024,33.5285,0,0,0,297.105,295.789,294.524
Neno,April,2018,150.4484,0.01,0.02,0.01,297.072,297.596,297.38
Neno,May,2018,130.2205,0.01,0.01,0.02,295.519,297.072,297.596
Neno,June,2018,48.8101,0,0.01,0.01,294.582,295.519,297.072
Neno,July,2018,52.1995,0,0,0.01,291.957,294.582,295.519
Neno,August,2018,38.7648,0,0,0,290.483,291.957,294.582
Neno,September,2018,55.5238,0,0,0,294.616,290.483,291.957
Neno,October,2018,50.4867,0,0,0,297.875,294.616,290.483
Neno,November,2018,32.8099,0,0,0,297.207,297.875,294.616
Neno,December,2018,38.7937,0.01,0,0,298.128,297.207,297.875
Neno,January,2019,58.8294,0.02,0.01,0,297.43,298.128,297.207
Neno,February,2019,67.5094,0.03,0.02,0.01,296.844,297.43,298.128
Neno,March,2019,76.1117,0.01,0.03,0.02,297.108,296.844,297.43
Neno,April,2019,68.7828,0.03,0.01,0.03,296.392,297.108,296.844
Neno,May,2019,29.9877,0,0.03,0.01,295.677,296.392,297.108
Neno,June,2019,32.3434,0,0,0.03,292.978,295.677,296.392
Neno,July,2019,21.8452,0,0,0,290.745,292.978,295.677
Neno,August,2019,22.7861,0,0,0,290.876,290.745,292.978
Neno,September,2019,25.0782,0,0,0,293.963,290.876,290.745
Neno,October,2019,26.1818,0,0,0,295.201,293.963,290.876
Neno,November,2019,21.6472,0,0,0,299.598,295.201,293.963
Neno,December,2019,42.2403,0.01,0,0,300.138,299.598,295.201
Neno,January,2020,118.8384,0.01,0.01,0,298.586,300.138,299.598
Neno,February,2020,98.0862,0.04,0.01,0.01,296.758,298.586,300.138
Neno,March,2020,127.2987,0.01,0.04,0.01,297.328,296.758,298.586
Neno,April,2020,131.2482,0,0.01,0.04,296.485,297.328,296.758
Neno,May,2020,115.8451,0,0,0.01,296.598,296.485,297.328
Neno,June,2020,84.6441,0,0,0,293.46,296.598,296.485
Neno,July,2020,62.8872,0,0,0,291.298,293.46,296.598
Neno,August,2020,49.0985,0,0,0,290.441,291.298,293.46
Neno,September,2020,61.7439,0,0,0,293.488,290.441,291.298
Neno,October,2020,62.4298,0,0,0,296.172,293.488,290.441
Neno,November,2020,70.7169,0,0,0,298.465,296.172,293.488
Neno,December,2020,71.2712,0,0,0,301.343,298.465,296.172
Neno,January,2021,146.552,0.01,0,0,298.864,301.343,298.465
Neno,February,2021,107.2505,0.02,0.01,0,297.672,298.864,301.343
Neno,March,2021,141.1538,0.02,0.02,0.01,298.099,297.672,298.864
Neno,April,2021,109.6067,0.01,0.02,0.02,296.114,298.099,297.672
Neno,May,2021,96.1215,0,0.01,0.02,294.596,296.114,298.099
Neno,June,2021,70.8892,0,0,0.01,292.243,294.596,296.114
Neno,July,2021,47.0558,0,0,0,291.281,292.243,294.596
Neno,August,2021,30.3452,0,0,0,290.608,291.281,292.243
Neno,September,2021,39.2878,0,0,0,292.93,290.608,291.281
Neno,October,2021,35.6891,0,0,0,295.703,292.93,290.608
Neno,November,2021,29.6255,0,0,0,297.927,295.703,292.93
Neno,December,2021,35.0304,0.01,0,0,300.407,297.927,295.703
Neno,January,2022,44.3243,0,0.01,0,300.707,300.407,297.927
Neno,February,2022,53.9574,0.03,0,0.01,296.635,300.707,300.407
Neno,March,2022,28.3534,0.02,0.03,0,296.673,296.635,300.707
Neno,April,2022,38.7255,0.02,0.02,0.03,296.165,296.673,296.635
Neno,May,2022,50.1228,0.01,0.02,0.02,295.554,296.165,296.673
Neno,June,2022,32.1947,0,0.01,0.02,293.134,295.554,296.165
Neno,July,2022,21.3633,0.01,0,0.01,290.18,293.134,295.554
Neno,August,2022,20.1783,0,0.01,0,290.621,290.18,293.134
Neno,September,2022,23.2406,0,0,0.01,293.241,290.621,290.18
Neno,October,2022,32.4344,0,0,0,295.593,293.241,290.621
Neno,November,2022,26.9022,0,0,0,299.406,295.593,293.241
Neno,December,2022,60.7612,0,0,0,299.005,299.406,295.593
Neno,January,2023,148.114,0.02,0,0,297.356,299.005,299.406
Neno,February,2023,85.9781,0.02,0.02,0,296.54,297.356,299.005
Neno,March,2023,91.1762,0.02,0.02,0.02,297.086,296.54,297.356
Neno,April,2023,97.4519,0.02,0.02,0.02,296.07,297.086,296.54
Neno,May,2023,128.1378,0,0.02,0.02,295.126,296.07,297.086
Neno,June,2023,96.4397,0,0,0.02,294.277,295.126,296.07
Neno,July,2023,75.7386,0,0,0,293.47,294.277,295.126
Neno,August,2023,52.0923,0,0,0,291.526,293.47,294.277
Neno,September,2023,75.0137,0,0,0,293.276,291.526,293.47
Neno,October,2023,63.7293,0,0,0,297.757,293.276,291.526
Neno,November,2023,50.5316,0,0,0,299.523,297.757,293.276
Neno,December,2023,95.336,0,0,0,299.22,299.523,297.757
Neno,January,2024,209.6918,0.01,0,0,300.423,299.22,299.523
Neno,February,2024,179.2167,0.02,0.01,0,297.854,300.423,299.22
Neno,March,2024,176.6979,0.01,0.02,0.01,298.556,297.854,300.423
Neno,April,2024,210.0251,0.01,0.01,0.02,297.655,298.556,297.854
Neno,May,2024,172.3269,0,0.01,0.01,296.101,297.655,298.556
Neno,June,2024,112.5111,0,0,0.01,293.91,296.101,297.655
Neno,July,2024,84.3177,0,0,0,291.976,293.91,296.101
Neno,August,2024,81.3951,0,0,0,292.965,291.976,293.91
Neno,September,2024,78.6905,0,0,0,294.07,292.965,291.976
Neno,October,2024,72.7813,0,0,0,296.365,294.07,292.965
Neno,November,2024,74.1401,0,0,0,297.063,296.365,294.07
Neno,December,2024,140.7174,0,0,0,298.963,297.063,296.365
Nkhatabay,April,2018,105.0088,0.03,0.02,0.03,296.27,297.021,296.062
Nkhatabay,May,2018,98.6582,0.02,0.03,0.02,295.378,296.27,297.021
Nkhatabay,June,2018,80.9066,0,0.02,0.03,294.899,295.378,296.27
Nkhatabay,July,2018,76.7068,0,0,0.02,292.75,294.899,295.378
Nkhatabay,August,2018,74.0323,0,0,0,291.667,292.75,294.899
Nkhatabay,September,2018,78.7136,0,0,0,293.946,291.667,292.75
Nkhatabay,October,2018,92.4481,0,0,0,296.109,293.946,291.667
Nkhatabay,November,2018,99.2416,0,0,0,296.618,296.109,293.946
Nkhatabay,December,2018,92.5289,0.01,0,0,297.555,296.618,296.109
Nkhatabay,January,2019,116.5934,0.03,0.01,0,296.533,297.555,296.618
Nkhatabay,February,2019,90.2497,0.03,0.03,0.01,296.946,296.533,297.555
Nkhatabay,March,2019,87.4968,0.02,0.03,0.03,296.866,296.946,296.533
Nkhatabay,April,2019,79.5077,0.02,0.02,0.03,296.945,296.866,296.946
Nkhatabay,May,2019,77.3663,0.02,0.02,0.02,296.258,296.945,296.866
Nkhatabay,June,2019,69.8089,0.01,0.02,0.02,294.672,296.258,296.945
Nkhatabay,July,2019,63.3844,0,0.01,0.02,292.039,294.672,296.258
Nkhatabay,August,2019,67.8228,0,0,0.01,292.289,292.039,294.672
Nkhatabay,September,2019,70.5722,0,0,0,293.908,292.289,292.039
Nkhatabay,October,2019,82.0775,0,0,0,295.636,293.908,292.289
Nkhatabay,November,2019,84.8925,0.01,0,0,297.749,295.636,293.908
Nkhatabay,December,2019,78.4923,0.02,0.01,0,298.443,297.749,295.636
Nkhatabay,January,2020,119.3109,0.03,0.02,0.01,296.733,298.443,297.749
Nkhatabay,February,2020,104.9879,0.03,0.03,0.02,296.945,296.733,298.443
Nkhatabay,March,2020,108.9099,0.03,0.03,0.03,296.705,296.945,296.733
Nkhatabay,April,2020,93.9893,0.03,0.03,0.03,296.349,296.705,296.945
Nkhatabay,May,2020,78.111,0.01,0.03,0.03,296.367,296.349,296.705
Nkhatabay,June,2020,76.7528,0,0.01,0.03,294.556,296.367,296.349
Nkhatabay,July,2020,71.5234,0,0,0.01,292.781,294.556,296.367
Nkhatabay,August,2020,61.7812,0,0,0,291.518,292.781,294.556
Nkhatabay,September,2020,73.6084,0,0,0,293.453,291.518,292.781
Nkhatabay,October,2020,79.6493,0,0,0,295.519,293.453,291.518
Nkhatabay,November,2020,92.6718,0,0,0,297.881,295.519,293.453
Nkhatabay,December,2020,66.5317,0,0,0,298.768,297.881,295.519
Nkhatabay,January,2021,36.7888,0.03,0,0,296.897,298.768,297.881
Nkhatabay,February,2021,26.2744,0.03,0.03,0,296.43,296.897,298.768
Nkhatabay,March,2021,26.1075,0.03,0.03,0.03,296.801,296.43,296.897
Nkhatabay,April,2021,26.2844,0.03,0.03,0.03,295.827,296.801,296.43
Nkhatabay,May,2021,26.5949,0.01,0.03,0.03,295.204,295.827,296.801
Nkhatabay,June,2021,33.55,0,0.01,0.03,293.438,295.204,295.827
Nkhatabay,July,2021,39.8874,0,0,0.01,292.143,293.438,295.204
Nkhatabay,August,2021,48.0746,0,0,0,291.498,292.143,293.438
Nkhatabay,September,2021,70.7162,0,0,0,293.365,291.498,292.143
Nkhatabay,October,2021,81.0303,0,0,0,295.498,293.365,291.498
Nkhatabay,November,2021,84.5596,0,0,0,297.529,295.498,293.365
Nkhatabay,December,2021,93.508,0,0,0,299.483,297.529,295.498
Nkhatabay,January,2022,101.1538,0.01,0,0,298.904,299.483,297.529
Nkhatabay,February,2022,71.8423,0.03,0.01,0,296.233,298.904,299.483
Nkhatabay,March,2022,84.8908,0.04,0.03,0.01,295.714,296.233,298.904
Nkhatabay,April,2022,92.9845,0.02,0.04,0.03,296.263,295.714,296.233
Nkhatabay,May,2022,85.2717,0.02,0.02,0.04,295.851,296.263,295.714
Nkhatabay,June,2022,80.7077,0,0.02,0.02,294.428,295.851,296.263
Nkhatabay,July,2022,61.3516,0,0,0.02,291.705,294.428,295.851
Nkhatabay,August,2022,63.5679,0,0,0,291.652,291.705,294.428
Nkhatabay,September,2022,66.4443,0,0,0,293.339,291.652,291.705
Nkhatabay,October,2022,71.3793,0,0,0,294.814,293.339,291.652
Nkhatabay,November,2022,60.7179,0,0,0,297.647,294.814,293.339
Nkhatabay,December,2022,54.499,0.01,0,0,298.341,297.647,294.814
Nkhatabay,January,2023,68.5852,0.04,0.01,0,296.454,298.341,297.647
Nkhatabay,February,2023,52.1712,0.03,0.04,0.01,296.173,296.454,298.341
Nkhatabay,March,2023,65.9825,0.02,0.03,0.04,297.012,296.173,296.454
Nkhatabay,April,2023,56.0882,0.04,0.02,0.03,296.209,297.012,296.173
Nkhatabay,May,2023,62.4433,0.02,0.04,0.02,295.49,296.209,297.012
Nkhatabay,June,2023,80.8918,0,0.02,0.04,294.881,295.49,296.209
Nkhatabay,July,2023,70.3839,0,0,0.02,294.249,294.881,295.49
Nkhatabay,August,2023,89.5654,0,0,0,292.296,294.249,294.881
Nkhatabay,September,2023,122.6261,0,0,0,293.403,292.296,294.249
Nkhatabay,October,2023,115.0472,0,0,0,296.446,293.403,292.296
Nkhatabay,November,2023,92.0552,0,0,0,298.919,296.446,293.403
Nkhatabay,December,2023,69.2311,0.01,0,0,298.482,298.919,296.446
Nkhatabay,January,2024,100.5622,0.02,0.01,0,298.161,298.482,298.919
Nkhatabay,February,2024,80.7249,0.04,0.02,0.01,296.609,298.161,298.482
Nkhatabay,March,2024,76.462,0.04,0.04,0.02,297.15,296.609,298.161
Nkhatabay,April,2024,83.9967,0.03,0.04,0.04,296.897,297.15,296.609
Nkhatabay,May,2024,93.0021,0.01,0.03,0.04,296.151,296.897,297.15
Nkhatabay,June,2024,89.6604,0,0.01,0.03,294.334,296.151,296.897
Nkhatabay,July,2024,103.7419,0,0,0.01,292.645,294.334,296.151
Nkhatabay,August,2024,94.7016,0,0,0,293.196,292.645,294.334
Nkhatabay,September,2024,102.5285,0,0,0,293.994,293.196,292.645
Nkhatabay,October,2024,108.3002,0,0,0,295.8,293.994,293.196
Nkhatabay,November,2024,101.4993,0,0,0,296.96,295.8,293.994
Nkhatabay,December,2024,81.554,0.01,0,0,298.379,296.96,295.8
Nkhotakota,April,2018,95.9963,0.02,0.02,0.02,297.244,297.669,297.157
Nkhotakota,May,2018,89.8989,0.01,0.02,0.02,296.255,297.244,297.669
Nkhotakota,June,2018,46.282,0,0.01,0.02,295.751,296.255,297.244
