"model","location","horizon","temporal_resolution","target_variable","forecast_date","target_end_date","quantile_coverage_0.01","quantile_coverage_0.025","quantile_coverage_0.05","quantile_coverage_0.1","quantile_coverage_0.15","quantile_coverage_0.2","quantile_coverage_0.25","quantile_coverage_0.3","quantile_coverage_0.35","quantile_coverage_0.4","quantile_coverage_0.45","quantile_coverage_0.5","quantile_coverage_0.55","quantile_coverage_0.6","quantile_coverage_0.65","quantile_coverage_0.7","quantile_coverage_0.75","quantile_coverage_0.8","quantile_coverage_0.85","quantile_coverage_0.9","quantile_coverage_0.95","quantile_coverage_0.975","quantile_coverage_0.99","coverage_10","coverage_20","coverage_30","coverage_40","coverage_50","coverage_60","coverage_70","coverage_80","coverage_90","coverage_95","coverage_98","abs_error","n_interval_scores","exists_interval_score_0","wis","dispersion","overprediction","underprediction","true_value"
"T1_SARIMAX","Machinga",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,4.38909152059011,12,TRUE,2.64464925004363,1.90220255997648,0.742446690067149,0,34.2442
"T1_SARIMAX","Mangochi",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2211091811152,12,TRUE,12.0379076271636,1.19134925217849,0,10.8465583749851,35.355
"T1_SARIMAX","Mangochi",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.3262654311259,12,TRUE,9.31595779563801,1.46943860567934,0,7.84651918995867,34.5768
"T1_SARIMAX","Mangochi",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,4.59101538636549,12,TRUE,2.55273711504636,1.5953069746279,0,0.95743014041846,22.945
"T1_SARIMAX","Mchinji",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,8.75023960362722,12,TRUE,4.8711824909226,3.09802479728801,0,1.77315769363459,30.0129
"T1_SARIMAX","Mchinji",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,16.6369222921344,12,TRUE,8.69789767617727,4.29766285368785,0,4.40023482248942,39.6876
"T1_SARIMAX","Mchinji",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,17.735237348636,12,TRUE,9.18621797028084,5.06001932757722,0,4.12619864270362,38.565
"T1_SARIMAX","Mulanje",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3.92460579251991,12,TRUE,2.77083191730045,2.26855592944536,0,0.502275987855091,36.2254
"T1_SARIMAX","Mulanje",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,8.12154361031609,12,TRUE,4.39268438835102,2.55796615530202,0,1.83471823304901,43.6416
"T1_SARIMAX","Mulanje",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.63138643786007,12,TRUE,3.09971682974569,2.90549944711172,0.194217382633968,0,44.3208
"T1_SARIMAX","Mwanza",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,8.70162750786319,12,TRUE,5.14865352625515,3.63510996422518,0,1.51354356202997,45.2527
"T1_SARIMAX","Mwanza",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.400325839107,12,TRUE,4.68287974343386,4.62199601129878,0.0608837321350869,0,35.5107
"T1_SARIMAX","Mwanza",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.24531621875825,12,TRUE,5.19363847540685,5.13949429198258,0.0541441834242716,0,37.0064
"T1_SARIMAX","Mzimba",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.8589304290005,12,TRUE,1.78955742398538,1.63147899454206,0,0.158078429443319,13.9945
"T1_SARIMAX","Mzimba",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.269222339363665,12,TRUE,2.01237722346548,2.00067190436271,0,0.0117053191027681,14.6422
"T1_SARIMAX","Mzimba",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10040396794902,12,TRUE,2.2254318065155,2.17758815573511,0.0478436507803923,0,15.737
"T1_SARIMAX","Neno",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,9.3646326602278,12,TRUE,5.88350119566608,4.40858945993832,0,1.47491173572776,75.0137
"T1_SARIMAX","Neno",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,7.28840675035283,12,TRUE,6.36135117852108,5.65101064805119,0.710340530469891,0,63.7293
"T1_SARIMAX","Neno",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,23.0110413702301,12,TRUE,12.2635416215375,6.32997500647146,5.93356661506606,0,50.5316
"T1_SARIMAX","Nkhatabay",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0607,12,TRUE,23.1001340677674,2.83670595872443,0,20.263428109043,122.6261
"T1_SARIMAX","Nkhatabay",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,25.4818,12,TRUE,14.458769048326,4.01170803929266,0,10.4470610090333,115.0472
"T1_SARIMAX","Nkhatabay",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.4898,12,TRUE,5.02157102055713,4.91331884664409,0,0.108252173913044,92.0552
"T1_SARIMAX","Nkhotakota",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20.2586527152931,12,TRUE,12.8954292322872,2.18650821862186,0,10.7089210136654,75.6514
"T1_SARIMAX","Nkhotakota",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.194981589616,12,TRUE,21.2546554278761,2.83094180054801,0,18.4237136273281,83.47
"T1_SARIMAX","Nkhotakota",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.97341242243157,12,TRUE,3.28751764538107,3.19391414920757,0,0.0936034961735029,50.0248
"T1_SARIMAX","Nsanje",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,13.2219329918396,12,TRUE,7.53103012161573,2.05527191362322,0,5.47575820799251,39.8625
"T1_SARIMAX","Nsanje",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3.17951508069253,12,TRUE,2.73382874648468,2.41639698687978,0,0.317431759604897,30.1033
"T1_SARIMAX","Nsanje",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,7.42042247162648,12,TRUE,4.10518642197671,2.5379464980322,1.56723992394451,0,16.8964
"T1_SARIMAX","Ntcheu",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3.03221094828763,12,TRUE,2.38708685674424,2.04458004518636,0,0.342506811557885,22.3011
"T1_SARIMAX","Ntcheu",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,4.29940488746972,12,TRUE,2.94148824612212,2.37395008735764,0,0.567538158764488,28.5466
"T1_SARIMAX","Ntcheu",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.309982631461221,12,TRUE,2.48736747547272,2.47388996975701,0,0.0134775057157053,22.5895
"T1_SARIMAX","Ntchisi",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,18.5557218361298,12,TRUE,10.7550216644114,2.61951573071102,0,8.13550593370035,34.6612
"T1_SARIMAX","Ntchisi",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,28.8999677668964,12,TRUE,18.2751636784251,3.11392823168712,0,15.1612354467379,50.3259
"T1_SARIMAX","Ntchisi",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35.7399532403864,12,TRUE,22.900661819707,3.70345226823323,0,19.1972095514737,58.6645
"T1_SARIMAX","Phalombe",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.29263693043,12,TRUE,7.28030195395211,1.18286196418975,0,6.09743998976236,29.4242
"T1_SARIMAX","Phalombe",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,14.7560205712027,12,TRUE,9.31205653288316,1.63187245799361,0,7.68018407488954,31.6084
"T1_SARIMAX","Phalombe",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,5.55748704383076,12,TRUE,3.03287214978596,1.81620825932347,0,1.21666389046249,21.4788
"T1_SARIMAX","Rumphi",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.255931201308163,12,TRUE,1.88685643336946,1.87572898983433,0.0111274435351375,0,6.4533
"T1_SARIMAX","Rumphi",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23961998812451,12,TRUE,2.44145070651424,2.38755418529144,0.0538965212228048,0,6.3234
"T1_SARIMAX","Rumphi",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.67316398595683,12,TRUE,2.94718013683009,2.75925750718391,0.187922629646178,0,6.3549
"T1_SARIMAX","Salima",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24.8089379744158,12,TRUE,16.1377344197971,2.54261320163238,0,13.5951212181647,93.274
"T1_SARIMAX","Salima",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,9.06041676932192,12,TRUE,5.16957655635841,3.42622364149801,1.74335291486041,0,66.3458
"T1_SARIMAX","Salima",3,"month","incidence",2023-08-01,2023-11-01,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,37.0669270836601,12,TRUE,23.2343208485643,4.19193118439769,19.0423896641666,0,32.8825
"T1_SARIMAX","Thyolo",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,5.17836299070087,12,TRUE,2.80823951687151,0.993637969777135,0,1.81460154709437,13.8144
"T1_SARIMAX","Thyolo",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1.84835897081101,12,TRUE,1.46318977249762,1.25806920322539,0,0.205120569272228,10.8609
"T1_SARIMAX","Thyolo",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1.96721297784646,12,TRUE,1.60630651531152,1.39786188008114,0,0.20844463523038,11.4424
"T1_SARIMAX","Zomba",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,5.86826149508261,12,TRUE,3.1116282901103,1.53471790166515,0,1.57691038844515,31.7257
"T1_SARIMAX","Zomba",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,10.3729977687072,12,TRUE,5.6406555007362,1.98057007343537,0,3.66008542730083,37.9738
"T1_SARIMAX","Zomba",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2.8414216069542,12,TRUE,2.50163918598565,2.22866820649886,0,0.272970979486786,32.5181
"T1_SARIMAX","Balaka",1,"month","incidence",2023-09-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,7.76359833978297,12,TRUE,4.37421639461346,2.8750744730798,0,1.49914192153366,25.871
"T1_SARIMAX","Balaka",2,"month","incidence",2023-09-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,11.3157821906789,12,TRUE,5.89908341113383,3.24460817112763,0,2.6544752400062,25.6806
"T1_SARIMAX","Balaka",3,"month","incidence",2023-09-01,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.48695742234334,12,TRUE,3.31891107815685,3.25426075544627,0,0.0646503227105802,12.9097
"T1_SARIMAX","Blantyre",1,"month","incidence",2023-09-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.27200628538121,12,TRUE,1.42627505226205,1.32849217693545,0,0.0977828753266044,22.9584
"T1_SARIMAX","Blantyre",2,"month","incidence",2023-09-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.79348252470882,12,TRUE,1.68792009964098,1.53258539229504,0,0.155334707345946,22.2625
"T1_SARIMAX","Blantyre",3,"month","incidence",2023-09-01,2023-12-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.02062035985418,12,TRUE,1.88349452905718,1.70750373838863,0.175990790668549,0,18.8145
"T1_SARIMAX","Chikwawa",1,"month","incidence",2023-09-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,4.87858044703659,12,TRUE,2.81735392145421,1.91614198817967,0,0.901211933274536,28.5652
"T1_SARIMAX","Chikwawa",2,"month","incidence",2023-09-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.331245359101516,12,TRUE,2.15620691830322,2.14180494616837,0,0.0144019721348485,18.4424
"T1_SARIMAX","Chikwawa",3,"month","incidence",2023-09-01,2023-12-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5.59994539278054,12,TRUE,3.29186863694352,2.31289021790018,0.97897841904334,0,12.8446
"T1_SARIMAX","Chiradzulu",1,"month","incidence",2023-09-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,3.69377756117618,12,TRUE,2.00529725694377,1.3319311436514,0,0.673366113292371,8.5811
"T1_SARIMAX","Chiradzulu",2,"month","incidence",2023-09-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,12.515710522608,12,TRUE,6.86234672805223,1.2965307741173,0,5.56581595393492,14.9335
"T1_SARIMAX","Chiradzulu",3,"month","incidence",2023-09-01,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,9.54759029988478,12,TRUE,4.73747690273128,1.45497497036996,0,3.28250193236132,12.7126
"T1_SARIMAX","Chitipa",1,"month","incidence",2023-09-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.17851893734641,12,TRUE,1.82249748981112,1.76038885823406,0.0621086315770536,0,10.5505
"T1_SARIMAX","Chitipa",2,"month","incidence",2023-09-01,2023-11-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3.48766447847581,12,TRUE,2.53136261175538,2.10136775752371,0.429994854231675,0,11.8542
"T1_SARIMAX","Chitipa",3,"month","incidence",2023-09-01,2023-12-01,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,5.83480792894975,12,TRUE,3.3413008857519,2.23891869963781,1.10238218611409,0,13.8956
"T1_SARIMAX","Dedza",1,"month","incidence",2023-09-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,7.05774343160426,12,TRUE,3.95078034878655,1.14959624755169,0,2.80118410123486,16.3766
"T1_SARIMAX","Dedza",2,"month","incidence",2023-09-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.752372808634,12,TRUE,11.1257204637299,1.21399952895961,0,9.91172093477026,20.93
"T1_SARIMAX","Dedza",3,"month","incidence",2023-09-01,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.1553577767818,12,TRUE,9.48006560539261,1.28570473387148,0,8.19436087152114,21.0507
"T1_SARIMAX","Dowa",1,"month","incidence",2023-09-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,4.72507586916555,12,TRUE,2.83004636974266,2.09549197265195,0,0.734554397090714,13.2882
"T1_SARIMAX","Dowa",2,"month","incidence",2023-09-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,12.0459648985717,12,TRUE,5.96846271704107,2.76284451647218,0,3.2056182005689,20.5757
"T1_SARIMAX","Dowa",3,"month","incidence",2023-09-01,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,9.94406855783396,12,TRUE,5.16898587405491,3.3323643447021,0,1.83662152935281,19.6376
"T1_SARIMAX","Karonga",1,"month","incidence",2023-09-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0616000000000057,12,TRUE,1.511366086738,1.50868782586843,0.00267826086956546,0,46.3689
"T1_SARIMAX","Karonga",2,"month","incidence",2023-09-01,2023-11-01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,11.9565,12,TRUE,6.58649746055121,2.13360678473031,4.45289067582089,0,34.474
"T1_SARIMAX","Karonga",3,"month","incidence",2023-09-01,2023-12-01,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,25.2026,12,TRUE,16.3165238828473,2.61312396716475,13.7033999156825,0,21.2279
"T1_SARIMAX","Kasungu",1,"month","incidence",2023-09-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3.90509361808873,12,TRUE,2.73851680113057,2.24011321474355,0,0.49840358638702,19.713
"T1_SARIMAX","Kasungu",2,"month","incidence",2023-09-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3.54308267766955,12,TRUE,3.46520565402346,3.16742316315597,0,0.297782490867498,25.821
"T1_SARIMAX","Kasungu",3,"month","incidence",2023-09-01,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.89238583706799,12,TRUE,3.92831526896894,3.84603762387903,0,0.0822776450899128,25.1233
"T1_SARIMAX","Likoma",1,"month","incidence",2023-09-01,2023-10-01,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,18.499637517098,12,TRUE,11.0264917667363,2.42700305951023,8.5994887072261,0,27.2585
"T1_SARIMAX","Likoma",2,"month","incidence",2023-09-01,2023-11-01,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,30.0085024280456,12,TRUE,19.0170309890536,3.27616365934083,15.7408673297128,0,12.3163
"T1_SARIMAX","Likoma",3,"month","incidence",2023-09-01,2023-12-01,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,27.0357656320393,12,TRUE,16.1493858605029,3.51068493057541,12.6387009299275,0,8.8778
"T1_SARIMAX","Lilongwe",1,"month","incidence",2023-09-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3.12698727705671,12,TRUE,2.18676461461599,1.79185328927406,0,0.394911325341933,13.2368
"T1_SARIMAX","Lilongwe",2,"month","incidence",2023-09-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,4.44489939010629,12,TRUE,2.71871897788308,2.01722863724676,0,0.701490340636319,15.0212
"T1_SARIMAX","Lilongwe",3,"month","incidence",2023-09-01,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5.51906011079858,12,TRUE,3.3120294108704,2.41360796611381,0,0.898421444756596,17.8196
"T1_SARIMAX","Machinga",1,"month","incidence",2023-09-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.32345993228655,12,TRUE,1.73403652845178,1.64581608957791,0,0.0882204388738692,51.5774
"T1_SARIMAX","Machinga",2,"month","incidence",2023-09-01,2023-11-01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,11.5080670063774,12,TRUE,6.41271420204368,1.92456002083007,4.48815418121362,0,34.2442
"T1_SARIMAX","Machinga",3,"month","incidence",2023-09-01,2023-12-01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,11.0442618287191,12,TRUE,6.04236371855939,2.04411339537992,3.99825032317947,0,30.0548
"T1_SARIMAX","Mangochi",1,"month","incidence",2023-09-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2.81766563281544,12,TRUE,1.73452842087812,1.27455713690898,0,0.459971283969138,34.5768
"T1_SARIMAX","Mangochi",2,"month","incidence",2023-09-01,2023-11-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,3.75213432622881,12,TRUE,2.22116589578576,1.56847412596893,0.652691769816834,0,22.945
"T1_SARIMAX","Mangochi",3,"month","incidence",2023-09-01,2023-12-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,3.94929200958512,12,TRUE,2.37165628149138,1.69998188816299,0.671674393328394,0,18.7193
