"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value"
"BASELINE",2024-08-01,"Mzimba",2,"month","incidence",2024-10-01,"quantile",0.6,23.6211133075784
"BASELINE",2024-08-01,"Mzimba",2,"month","incidence",2024-10-01,"quantile",0.65,25.9698926957643
"BASELINE",2024-08-01,"Mzimba",2,"month","incidence",2024-10-01,"quantile",0.7,28.4451523842348
"BASELINE",2024-08-01,"Mzimba",2,"month","incidence",2024-10-01,"quantile",0.75,31.1163467727152
"BASELINE",2024-08-01,"Mzimba",2,"month","incidence",2024-10-01,"quantile",0.8,34.0908483959258
"BASELINE",2024-08-01,"Mzimba",2,"month","incidence",2024-10-01,"quantile",0.85,37.5579933185928
"BASELINE",2024-08-01,"Mzimba",2,"month","incidence",2024-10-01,"quantile",0.9,41.9204533279833
"BASELINE",2024-08-01,"Mzimba",2,"month","incidence",2024-10-01,"quantile",0.95,48.386276221052
"BASELINE",2024-08-01,"Mzimba",2,"month","incidence",2024-10-01,"quantile",0.975,53.9944133068958
"BASELINE",2024-08-01,"Mzimba",2,"month","incidence",2024-10-01,"quantile",0.99,60.5150846491173
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.01,0
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.025,0
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.05,0
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.1,0
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.15,0
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.2,0.767177196712076
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.25,4.41018280468513
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.3,7.68171443246656
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.35,10.7132760412832
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.4,13.589931550994
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.45,16.3731290479023
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.5,19.1122
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.55,21.8512709520977
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.6,24.634468449006
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.65,27.5111239587168
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.7,30.5426855675335
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.75,33.8142171953149
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.8,37.4572228032879
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.85,41.7035907656957
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.9,47.0464912888476
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.95,54.96547471646
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.975,61.834011850408
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"quantile",0.99,69.8201706348239
"BASELINE",2024-08-01,"Mzimba",1,"month","incidence",2024-09-01,"point",NA,19.1122
"BASELINE",2024-08-01,"Mzimba",2,"month","incidence",2024-10-01,"point",NA,19.1122
"BASELINE",2024-08-01,"Mzimba",3,"month","incidence",2024-11-01,"point",NA,19.1122
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.01,0
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.025,0
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.05,0
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.1,0.228618678374453
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.15,3.31422561222437
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.2,5.76656818751792
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.25,7.87045975639641
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.3,9.75981940875179
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.35,11.5105926975345
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.4,13.1719053400962
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.45,14.7792445479891
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.5,16.3611
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.55,17.9429554520109
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.6,19.5502946599038
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.65,21.2116073024655
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.7,22.9623805912482
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.75,24.8517402436036
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.8,26.9556318124821
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.85,29.4079743877756
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.9,32.4935813216256
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.95,37.0669156121297
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.975,41.0336010696035
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"quantile",0.99,45.6457301581464
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.01,0
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.025,0
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.05,0
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.1,0
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.15,0
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.2,1.37816942379463
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.25,4.35352141426501
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.3,7.0254794588265
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.35,9.50144678846361
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.4,11.8508976589162
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.45,14.1240185660524
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.5,16.3611
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.55,18.5981814339476
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.6,20.8713023410838
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.65,23.2207532115364
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.7,25.6967205411735
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.75,28.368678585735
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.8,31.3440305762054
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.85,34.8121667057705
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.9,39.1758738797735
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.95,45.6435452586704
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.975,51.253285630298
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"quantile",0.99,57.7758211387308
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.01,0
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.025,0
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.05,0
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.1,0
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.15,0
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.2,0
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.25,1.6548797092896
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.3,4.92734662093979
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.35,7.95977490964597
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.4,10.8372528138192
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.45,13.6212459868873
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.5,16.3611
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.55,19.1009540131127
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.6,21.8849471861808
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.65,24.762425090354
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.7,27.7948533790602
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.75,31.0673202907104
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.8,34.7113673816238
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.85,38.9589493195965
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.9,44.3033773012114
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.95,52.2246246523615
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.975,59.0951254023507
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"quantile",0.99,67.0835673147734
"BASELINE",2024-09-01,"Mzimba",1,"month","incidence",2024-10-01,"point",NA,16.3611
"BASELINE",2024-09-01,"Mzimba",2,"month","incidence",2024-11-01,"point",NA,16.3611
"BASELINE",2024-09-01,"Mzimba",3,"month","incidence",2024-12-01,"point",NA,16.3611
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.01,26.7051402952981
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.025,36.8588915370745
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.05,45.5916777658063
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.1,55.6600210059423
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.15,62.4530843904952
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.2,67.8519958240464
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.25,72.4837811058438
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.3,76.6432674402401
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.35,80.4976514164403
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.4,84.1550848888235
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.45,87.693694100487
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.5,91.1762
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.55,94.658705899513
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.6,98.1973151111765
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.65,101.85474858356
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.7,105.70913255976
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.75,109.868618894156
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.8,114.500404175954
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.85,119.899315609505
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.9,126.692378994058
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.95,136.760722234194
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.975,145.493508462925
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"quantile",0.99,155.647259704702
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.01,0.000352985045040555
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.025,14.3599257001279
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.05,26.7099504221054
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.1,40.9487379829331
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.15,50.555580351428
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.2,58.1907941228072
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.25,64.7411276863253
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.3,70.623529672934
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.35,76.0744517666699
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.4,81.2468437867915
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.45,86.2511929258644
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.5,91.1762
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.55,96.1012070741356
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.6,101.105556213208
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.65,106.27794823333
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.7,111.728870327066
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.75,117.611272313675
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.8,124.161605877193
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.85,131.796819648572
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.9,141.403662017067
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.95,155.642449577895
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.975,167.992474299872
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"quantile",0.99,182.352047014955
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.01,0
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.025,0
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.05,12.2214914516234
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.1,29.6603734915815
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.15,41.4263044126631
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.2,50.7774933211381
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.25,58.7999807589611
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.3,66.0044224235238
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.35,72.680411302182
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.4,79.0152719016527
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.45,85.1443228443851
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.5,91.1762
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.55,97.2080771556149
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.6,103.337128098347
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.65,109.671988697818
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.7,116.347977576476
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.75,123.552419241039
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.8,131.574906678862
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.85,140.926095587337
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.9,152.692026508418
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.95,170.130908548377
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.975,185.256537988178
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"quantile",0.99,202.84335102635
"BASELINE",2023-03-01,"Neno",1,"month","incidence",2023-04-01,"point",NA,91.1762
"BASELINE",2023-03-01,"Neno",2,"month","incidence",2023-05-01,"point",NA,91.1762
"BASELINE",2023-03-01,"Neno",3,"month","incidence",2023-06-01,"point",NA,91.1762
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.01,33.2444403395192
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.025,43.3566763760454
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.05,52.0537572379566
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.1,62.080934476859
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.15,68.8462233558157
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.2,74.2230604927887
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.25,78.8359079936547
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.3,82.9783876154778
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.35,86.8170123379722
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.4,90.4594918196893
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.45,93.9836328723223
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.5,97.4519
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.55,100.920167127678
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.6,104.444308180311
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.65,108.086787662028
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.7,111.925412384522
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.75,116.067892006345
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.8,120.680739507211
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.85,126.057576644184
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.9,132.822865523141
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.95,142.850042762043
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.975,151.547123623955
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"quantile",0.99,161.659359660481
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.01,6.64883974262467
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.025,20.9497010913979
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.05,33.2492307993683
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.1,47.4298008429428
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.15,56.9973641289353
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.2,64.6013601307138
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.25,71.1249116275973
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.3,76.9832624906338
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.35,82.411897634046
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.4,87.5631415177561
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.45,92.5470295901054
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.5,97.4519
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.55,102.356770409895
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.6,107.340658482244
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.65,112.491902365954
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.7,117.920537509366
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.75,123.778888372403
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.8,130.302439869286
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.85,137.906435871065
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.9,147.473999157057
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.95,161.654569200632
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.975,173.954098908602
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"quantile",0.99,188.254960257375
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.01,0
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.025,3.75622423651041
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.05,18.8200101668756
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.1,36.1875906011527
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.15,47.9054146673864
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.2,57.2183697726468
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.25,65.2080560117139
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.3,72.3830411860302
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.35,79.0317342365805
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.4,85.3406937644417
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.45,91.4446851206412
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.5,97.4519
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.55,103.459114879359
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.6,109.563106235558
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.65,115.87206576342
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.7,122.52075881397
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.75,129.695743988286
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.8,137.685430227353
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.85,146.998385332614
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.9,158.716209398847
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.95,176.083789833124
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.975,191.14757576349
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"quantile",0.99,208.662482356882
"BASELINE",2023-04-01,"Neno",1,"month","incidence",2023-05-01,"point",NA,97.4519
"BASELINE",2023-04-01,"Neno",2,"month","incidence",2023-06-01,"point",NA,97.4519
"BASELINE",2023-04-01,"Neno",3,"month","incidence",2023-07-01,"point",NA,97.4519
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.01,68.1291836162703
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.025,77.5801305359336
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.05,85.7084662754323
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.1,95.0799168128425
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.15,101.402789999372
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.2,106.428009168867
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.25,110.739199762294
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.3,114.610782158138
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.35,118.198380229006
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.4,121.602659966279
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.45,124.8963400095
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.5,128.1378
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.55,131.3792599905
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.6,134.672940033721
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.65,138.077219770994
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.7,141.664817841862
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.75,145.536400237706
"BASELINE",2023-05-01,"Neno",1,"month","incidence",2023-06-01,"quantile",0.8,149.847590831133
