"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value"
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.15,44.8031670177225
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.2,45.8157436843783
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.25,46.684444302833
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.3,47.4645643065266
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.35,48.1874617510704
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.4,48.8734207336473
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.45,49.537093987829
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.5,50.190244953304
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.55,50.8433959187791
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.6,51.5070691729608
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.65,52.1930281555376
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.7,52.9159256000815
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.75,53.6960456037751
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.8,54.5647462222298
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.85,55.5773228888856
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.9,56.8513755498658
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.95,58.7397135161987
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.975,60.3775650866386
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"quantile",0.99,62.2819214949614
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.01,33.6596389349941
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.025,35.6989523461583
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.05,37.4528743843318
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.1,39.4750341663576
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.15,40.8393757710652
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.2,41.9237112279778
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.25,42.853974498949
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.3,43.6893796672762
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.35,44.4635070559896
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.4,45.1980782457962
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.45,45.9087843730572
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.5,46.6082225231781
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.55,47.3076606732989
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.6,48.01836680056
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.65,48.7529379903666
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.7,49.52706537908
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.75,50.3624705474071
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.8,51.2927338183783
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.85,52.377069275291
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.9,53.7414108799986
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.95,55.7635706620243
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.975,57.5174927001978
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"quantile",0.99,59.5568061113621
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.01,27.7446058896279
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.025,29.9335513090121
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.05,31.8161651291336
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.1,33.9866982938231
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.15,35.4511467154098
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.2,36.6150438969273
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.25,37.6135640432991
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.3,38.5102659953035
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.35,39.3411939891407
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.4,40.1296633986665
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.45,40.8925166772649
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.5,41.6432752053401
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.55,42.3940337334152
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.6,43.1568870120136
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.65,43.9453564215394
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.7,44.7762844153766
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.75,45.672986367381
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.8,46.6715065137528
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.85,47.8354036952703
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.9,49.299852116857
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.95,51.4703852815465
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.975,53.352999101668
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"quantile",0.99,55.5419445210522
"T1_SARIMAX",2024-01-01,"Dedza",1,"month","incidence",2024-02-01,"point",NA,50.190244953304
"T1_SARIMAX",2024-01-01,"Dedza",2,"month","incidence",2024-03-01,"point",NA,46.6082225231781
"T1_SARIMAX",2024-01-01,"Dedza",3,"month","incidence",2024-04-01,"point",NA,41.6432752053401
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.01,27.4116442320217
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.025,29.3505939081929
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.05,31.0181975974192
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.1,32.9408378512715
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.15,34.2380341027906
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.2,35.2690045615399
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.25,36.1534854157966
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.3,36.947776558949
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.35,37.6838056761234
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.4,38.3822253318776
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.45,39.0579544315646
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.5,39.7229701016692
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.55,40.3879857717738
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.6,41.0637148714608
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.65,41.762134527215
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.7,42.4981636443894
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.75,43.2924547875418
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.8,44.1769356417985
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.85,45.2079061005478
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.9,46.5051023520669
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.95,48.4277426059192
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.975,50.0953462951455
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"quantile",0.99,52.0342959713168
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.01,20.1567574555348
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.025,22.2131370845711
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.05,23.9817370116214
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.1,26.020819459493
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.15,27.3965787065063
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.2,28.4899885435768
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.25,29.4280368247254
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.3,30.2704331727977
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.35,31.051038931439
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.4,31.7917574607861
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.45,32.508411210195
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.5,33.2137026851617
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.55,33.9189941601284
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.6,34.6356479095373
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.65,35.3763664388844
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.7,36.1569721975257
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.75,36.999368545598
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.8,37.9374168267465
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.85,39.0308266638171
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.9,40.4065859108304
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.95,42.445668358702
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.975,44.2142682857523
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"quantile",0.99,46.2706479147886
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.01,13.5311795305239
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.025,15.7150564113157
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.05,17.5933110086272
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.1,19.7588182685984
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.15,21.2198757361323
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.2,22.3810778948639
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.25,23.3772859516549
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.3,24.2719115757575
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.35,25.100915542359
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.4,25.8875592381893
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.45,26.6486461176583
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.5,27.397666252195
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.55,28.1466863867317
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.6,28.9077732662007
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.65,29.6944169620309
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.7,30.5234209286325
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.75,31.4180465527351
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.8,32.4142546095261
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.85,33.5754567682577
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.9,35.0365142357915
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.95,37.2020214957628
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.975,39.0802760930743
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"quantile",0.99,41.2641529738661
"T1_SARIMAX",2024-02-01,"Dedza",1,"month","incidence",2024-03-01,"point",NA,39.7229701016692
"T1_SARIMAX",2024-02-01,"Dedza",2,"month","incidence",2024-04-01,"point",NA,33.2137026851617
"T1_SARIMAX",2024-02-01,"Dedza",3,"month","incidence",2024-05-01,"point",NA,27.397666252195
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.01,22.5715028625519
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.025,24.5383511473824
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.05,26.2299491791623
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.1,28.180253373288
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.15,29.4961143539746
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.2,30.5419189477824
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.25,31.4391261690628
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.3,32.2448459831274
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.35,32.9914654671144
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.4,33.6999343453395
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.45,34.3853861840659
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.5,35.0599704428556
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.55,35.7345547016453
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.6,36.4200065403717
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.65,37.1284754185968
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.7,37.8750949025838
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.75,38.6808147166484
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.8,39.5780219379288
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.85,40.6238265317366
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.9,41.9396875124232
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.95,43.8899917065489
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.975,45.5815897383288
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"quantile",0.99,47.5484380231593
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.01,17.0602334805231
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.025,19.1104773407521
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.05,20.8738001681309
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.1,22.9067984580472
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.15,24.2784527525728
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.2,25.3686001035356
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.25,26.3038494621011
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.3,27.1437322911894
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.35,27.9220088999029
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.4,28.6605172937364
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.45,29.3750327114584
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.5,30.0782197571791
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.55,30.7814068028999
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.6,31.4959222206219
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.65,32.2344306144554
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.7,33.0127072231689
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.75,33.8525900522572
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.8,34.7878394108227
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.85,35.8779867617855
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.9,37.249641056311
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.95,39.2826393462274
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.975,41.0459621736062
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"quantile",0.99,43.0962060338352
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.01,13.4578440298191
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.025,15.6413391707169
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.05,17.5192654506598
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.1,19.6843941817317
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.15,21.1451962576143
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.2,22.3061954391576
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.25,23.3022293595944
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.3,24.1966986038691
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.35,25.0255576612547
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.4,25.8120638524098
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.45,26.5730176945143
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.5,27.3219069009436
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.55,28.0707961073729
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.6,28.8317499494775
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.65,29.6182561406325
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.7,30.4471151980182
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.75,31.3415844422929
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.8,32.3376183627297
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.85,33.498617544273
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.9,34.9594196201555
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.95,37.1245483512275
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.975,39.0024746311704
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"quantile",0.99,41.1859697720682
"T1_SARIMAX",2024-03-01,"Dedza",1,"month","incidence",2024-04-01,"point",NA,35.0599704428556
"T1_SARIMAX",2024-03-01,"Dedza",2,"month","incidence",2024-05-01,"point",NA,30.0782197571791
"T1_SARIMAX",2024-03-01,"Dedza",3,"month","incidence",2024-06-01,"point",NA,27.3219069009436
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.01,15.0832487855536
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.025,17.3148705590888
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.05,19.2341883981435
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.1,21.4470389459951
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.15,22.940038705099
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.2,24.1266275845792
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.25,25.1446151872961
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.3,26.0587995167653
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.35,26.9059275387188
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.4,27.7097691907227
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.45,28.4874952918202
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.5,29.2528908394128
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.55,30.0182863870053
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.6,30.7960124881028
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.65,31.5998541401067
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.7,32.4469821620602
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.75,33.3611664915294
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.8,34.3791540942463
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.85,35.5657429737265
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.9,37.0587427328304
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.95,39.271593280682
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.975,41.1909111197368
"T1_SARIMAX",2024-04-01,"Dedza",1,"month","incidence",2024-05-01,"quantile",0.99,43.4225328932719
"T1_SARIMAX",2024-04-01,"Dedza",2,"month","incidence",2024-06-01,"quantile",0.01,17.7179141931344
"T1_SARIMAX",2024-04-01,"Dedza",2,"month","incidence",2024-06-01,"quantile",0.025,19.9495359666696
"T1_SARIMAX",2024-04-01,"Dedza",2,"month","incidence",2024-06-01,"quantile",0.05,21.8688538057244
"T1_SARIMAX",2024-04-01,"Dedza",2,"month","incidence",2024-06-01,"quantile",0.1,24.0817043535759
"T1_SARIMAX",2024-04-01,"Dedza",2,"month","incidence",2024-06-01,"quantile",0.15,25.5747041126798
"T1_SARIMAX",2024-04-01,"Dedza",2,"month","incidence",2024-06-01,"quantile",0.2,26.7612929921601
"T1_SARIMAX",2024-04-01,"Dedza",2,"month","incidence",2024-06-01,"quantile",0.25,27.7792805948769
"T1_SARIMAX",2024-04-01,"Dedza",2,"month","incidence",2024-06-01,"quantile",0.3,28.6934649243461
"T1_SARIMAX",2024-04-01,"Dedza",2,"month","incidence",2024-06-01,"quantile",0.35,29.5405929462996
"T1_SARIMAX",2024-04-01,"Dedza",2,"month","incidence",2024-06-01,"quantile",0.4,30.3444345983036
