District,Incidence_Month,Year,Incidence_per_1k,Temperature,Precipitation,lag1_rainfall,lag2_rainfall,lag3_rainfall,lag1_temperature,lag2_temperature,lag3_temperature
Mzimba,May,2018,55.2657,292.859,0,0.01,0.01,0.01,293.28,294.091,294.974
Mzimba,June,2018,32.5661,290.543,0,0,0.01,0.01,292.859,293.28,294.091
Mzimba,July,2018,21.5366,289.68,0,0,0,0.01,290.543,292.859,293.28
Mzimba,August,2018,11.7244,292.328,0,0,0,0,289.68,290.543,292.859
Mzimba,September,2018,10.2708,295.001,0,0,0,0,292.328,289.68,290.543
Mzimba,October,2018,11.5201,295.394,0,0,0,0,295.001,292.328,289.68
Mzimba,November,2018,10.5346,296.478,0,0,0,0,295.394,295.001,292.328
Mzimba,December,2018,13.516,294.853,0.02,0,0,0,296.478,295.394,295.001
Mzimba,January,2019,23.7104,294.704,0.02,0.02,0,0,294.853,296.478,295.394
Mzimba,February,2019,28.5475,294.86,0.01,0.02,0.02,0,294.704,294.853,296.478
Mzimba,March,2019,46.4514,294.716,0.01,0.01,0.02,0.02,294.86,294.704,294.853
Mzimba,April,2019,52.0301,294.463,0.01,0.01,0.01,0.02,294.716,294.86,294.704
Mzimba,May,2019,47.0327,292.922,0,0.01,0.01,0.01,294.463,294.716,294.86
Mzimba,June,2019,25.5405,289.962,0,0,0.01,0.01,292.922,294.463,294.716
Mzimba,July,2019,17.2416,290.506,0,0,0,0.01,289.962,292.922,294.463
Mzimba,August,2019,8.6339,292.445,0,0,0,0,290.506,289.962,292.922
Mzimba,September,2019,7.6796,294.556,0,0,0,0,292.445,290.506,289.962
Mzimba,October,2019,9.1713,297.038,0,0,0,0,294.556,292.445,290.506
Mzimba,November,2019,10.5508,297.37,0.01,0,0,0,297.038,294.556,292.445
Mzimba,December,2019,11.9522,295.053,0.02,0.01,0,0,297.37,297.038,294.556
Mzimba,January,2020,36.7346,294.632,0.02,0.02,0.01,0,295.053,297.37,297.038
Mzimba,February,2020,31.51,294.74,0.02,0.02,0.02,0.01,294.632,295.053,297.37
Mzimba,March,2020,60.084,294.459,0.01,0.02,0.02,0.02,294.74,294.632,295.053
Mzimba,April,2020,54.5456,294.224,0,0.01,0.02,0.02,294.459,294.74,294.632
Mzimba,May,2020,56.1016,292.448,0,0,0.01,0.02,294.224,294.459,294.74
Mzimba,June,2020,46.6378,290.853,0,0,0,0.01,292.448,294.224,294.459
Mzimba,July,2020,18.6584,289.54,0,0,0,0,290.853,292.448,294.224
Mzimba,August,2020,11.7201,292.328,0,0,0,0,289.54,290.853,292.448
Mzimba,September,2020,11.3345,294.258,0,0,0,0,292.328,289.54,290.853
Mzimba,October,2020,13.547,296.74,0,0,0,0,294.258,292.328,289.54
Mzimba,November,2020,16.9009,297.689,0,0,0,0,296.74,294.258,292.328
Mzimba,December,2020,17.878,294.983,0.01,0,0,0,297.689,296.74,294.258
Mzimba,January,2021,34.7829,294.027,0.02,0.01,0,0,294.983,297.689,296.74
Mzimba,February,2021,42.327,294.359,0.02,0.02,0.01,0,294.027,294.983,297.689
Mzimba,March,2021,55.5377,293.662,0.02,0.02,0.02,0.01,294.359,294.027,294.983
Mzimba,April,2021,58.4054,293.126,0,0.02,0.02,0.02,293.662,294.359,294.027
Mzimba,May,2021,37.455,291.071,0,0,0.02,0.02,293.126,293.662,294.359
Mzimba,June,2021,42.5323,290.086,0,0,0,0.02,291.071,293.126,293.662
Mzimba,July,2021,22.8933,289.366,0,0,0,0,290.086,291.071,293.126
Mzimba,August,2021,11.9657,292.065,0,0,0,0,289.366,290.086,291.071
Mzimba,September,2021,11.9519,294.196,0,0,0,0,292.065,289.366,290.086
Mzimba,October,2021,13.2706,296.391,0,0,0,0,294.196,292.065,289.366
Mzimba,November,2021,13.7686,298.414,0,0,0,0,296.391,294.196,292.065
Mzimba,December,2021,15.219,297.857,0,0,0,0,298.414,296.391,294.196
Mzimba,January,2022,25.1372,294.108,0.02,0,0,0,297.857,298.414,296.391
Mzimba,February,2022,30.8411,293.51,0.03,0.02,0,0,294.108,297.857,298.414
Mzimba,March,2022,20.7708,294.319,0.01,0.03,0.02,0,293.51,294.108,297.857
Mzimba,April,2022,20.1772,293.888,0.01,0.01,0.03,0.02,294.319,293.51,294.108
Mzimba,May,2022,18.0909,292.124,0,0.01,0.01,0.03,293.888,294.319,293.51
Mzimba,June,2022,13.4538,289.543,0,0,0.01,0.01,292.124,293.888,294.319
Mzimba,July,2022,9.0827,289.783,0,0,0,0.01,289.543,292.124,293.888
Mzimba,August,2022,7.161,291.769,0,0,0,0,289.783,289.543,292.124
Mzimba,September,2022,6.0475,293.439,0,0,0,0,291.769,289.783,289.543
Mzimba,October,2022,6.3537,296.435,0,0,0,0,293.439,291.769,289.783
Mzimba,November,2022,7.0004,296.994,0,0,0,0,296.435,293.439,291.769
Mzimba,December,2022,9.2053,294.667,0.02,0,0,0,296.994,296.435,293.439
Mzimba,January,2023,24.0525,293.931,0.02,0.02,0,0,294.667,296.994,296.435
Mzimba,February,2023,21.5562,294.587,0.02,0.02,0.02,0,293.931,294.667,296.994
Mzimba,March,2023,32.1418,294.086,0.02,0.02,0.02,0.02,294.587,293.931,294.667
Mzimba,April,2023,26.9819,293.505,0.01,0.02,0.02,0.02,294.086,294.587,293.931
Mzimba,May,2023,31.6932,292.466,0,0.01,0.02,0.02,293.505,294.086,294.587
Mzimba,June,2023,31.4174,291.806,0,0,0.01,0.02,292.466,293.505,294.086
Mzimba,July,2023,18.4765,290.243,0,0,0,0.01,291.806,292.466,293.505
Mzimba,August,2023,11.6021,291.972,0,0,0,0,290.243,291.806,292.466
Mzimba,September,2023,13.9945,295.29,0,0,0,0,291.972,290.243,291.806
Mzimba,October,2023,14.6422,297.798,0,0,0,0,295.29,291.972,290.243
Mzimba,November,2023,15.737,297.62,0,0,0,0,297.798,295.29,291.972
Mzimba,December,2023,22.4239,296.942,0.01,0,0,0,297.62,297.798,295.29
Mzimba,January,2024,42.5472,294.721,0.03,0.01,0,0,296.942,297.62,297.798
Mzimba,February,2024,45.0465,295.201,0.02,0.03,0.01,0,294.721,296.942,297.62
Mzimba,March,2024,49.775,295.049,0.01,0.02,0.03,0.01,295.201,294.721,296.942
Mzimba,April,2024,47.2507,293.945,0,0.01,0.02,0.03,295.049,295.201,294.721
Mzimba,May,2024,78.6811,291.993,0,0,0.01,0.02,293.945,295.049,295.201
Mzimba,June,2024,23.7437,290.161,0,0,0,0.01,291.993,293.945,295.049
Mzimba,July,2024,19.1046,290.76,0,0,0,0,290.161,291.993,293.945
Mzimba,August,2024,19.1122,291.854,0,0,0,0,290.76,290.161,291.993
Mzimba,September,2024,16.3611,294.524,0,0,0,0,291.854,290.76,290.161
Mzimba,October,2024,18.0859,295.789,0,0,0,0,294.524,291.854,290.76
Mzimba,November,2024,25.4374,297.105,0,0,0,0,295.789,294.524,291.854
Mzimba,December,2024,33.5285,297.246,0,0,0,0,297.105,295.789,294.524
Neno,April,2018,150.4484,295.519,0.01,0.01,0.02,0.01,297.072,297.596,297.38
Neno,May,2018,130.2205,294.582,0,0.01,0.01,0.02,295.519,297.072,297.596
Neno,June,2018,48.8101,291.957,0,0,0.01,0.01,294.582,295.519,297.072
Neno,July,2018,52.1995,290.483,0,0,0,0.01,291.957,294.582,295.519
Neno,August,2018,38.7648,294.616,0,0,0,0,290.483,291.957,294.582
Neno,September,2018,55.5238,297.875,0,0,0,0,294.616,290.483,291.957
Neno,October,2018,50.4867,297.207,0,0,0,0,297.875,294.616,290.483
Neno,November,2018,32.8099,298.128,0.01,0,0,0,297.207,297.875,294.616
Neno,December,2018,38.7937,297.43,0.02,0.01,0,0,298.128,297.207,297.875
Neno,January,2019,58.8294,296.844,0.03,0.02,0.01,0,297.43,298.128,297.207
Neno,February,2019,67.5094,297.108,0.01,0.03,0.02,0.01,296.844,297.43,298.128
Neno,March,2019,76.1117,296.392,0.03,0.01,0.03,0.02,297.108,296.844,297.43
Neno,April,2019,68.7828,295.677,0,0.03,0.01,0.03,296.392,297.108,296.844
Neno,May,2019,29.9877,292.978,0,0,0.03,0.01,295.677,296.392,297.108
Neno,June,2019,32.3434,290.745,0,0,0,0.03,292.978,295.677,296.392
Neno,July,2019,21.8452,290.876,0,0,0,0,290.745,292.978,295.677
Neno,August,2019,22.7861,293.963,0,0,0,0,290.876,290.745,292.978
Neno,September,2019,25.0782,295.201,0,0,0,0,293.963,290.876,290.745
Neno,October,2019,26.1818,299.598,0,0,0,0,295.201,293.963,290.876
Neno,November,2019,21.6472,300.138,0.01,0,0,0,299.598,295.201,293.963
Neno,December,2019,42.2403,298.586,0.01,0.01,0,0,300.138,299.598,295.201
Neno,January,2020,118.8384,296.758,0.04,0.01,0.01,0,298.586,300.138,299.598
Neno,February,2020,98.0862,297.328,0.01,0.04,0.01,0.01,296.758,298.586,300.138
Neno,March,2020,127.2987,296.485,0,0.01,0.04,0.01,297.328,296.758,298.586
Neno,April,2020,131.2482,296.598,0,0,0.01,0.04,296.485,297.328,296.758
Neno,May,2020,115.8451,293.46,0,0,0,0.01,296.598,296.485,297.328
Neno,June,2020,84.6441,291.298,0,0,0,0,293.46,296.598,296.485
Neno,July,2020,62.8872,290.441,0,0,0,0,291.298,293.46,296.598
Neno,August,2020,49.0985,293.488,0,0,0,0,290.441,291.298,293.46
Neno,September,2020,61.7439,296.172,0,0,0,0,293.488,290.441,291.298
Neno,October,2020,62.4298,298.465,0,0,0,0,296.172,293.488,290.441
Neno,November,2020,70.7169,301.343,0,0,0,0,298.465,296.172,293.488
Neno,December,2020,71.2712,298.864,0.01,0,0,0,301.343,298.465,296.172
Neno,January,2021,146.552,297.672,0.02,0.01,0,0,298.864,301.343,298.465
Neno,February,2021,107.2505,298.099,0.02,0.02,0.01,0,297.672,298.864,301.343
Neno,March,2021,141.1538,296.114,0.01,0.02,0.02,0.01,298.099,297.672,298.864
Neno,April,2021,109.6067,294.596,0,0.01,0.02,0.02,296.114,298.099,297.672
Neno,May,2021,96.1215,292.243,0,0,0.01,0.02,294.596,296.114,298.099
Neno,June,2021,70.8892,291.281,0,0,0,0.01,292.243,294.596,296.114
Neno,July,2021,47.0558,290.608,0,0,0,0,291.281,292.243,294.596
Neno,August,2021,30.3452,292.93,0,0,0,0,290.608,291.281,292.243
Neno,September,2021,39.2878,295.703,0,0,0,0,292.93,290.608,291.281
Neno,October,2021,35.6891,297.927,0,0,0,0,295.703,292.93,290.608
Neno,November,2021,29.6255,300.407,0.01,0,0,0,297.927,295.703,292.93
Neno,December,2021,35.0304,300.707,0,0.01,0,0,300.407,297.927,295.703
Neno,January,2022,44.3243,296.635,0.03,0,0.01,0,300.707,300.407,297.927
Neno,February,2022,53.9574,296.673,0.02,0.03,0,0.01,296.635,300.707,300.407
Neno,March,2022,28.3534,296.165,0.02,0.02,0.03,0,296.673,296.635,300.707
Neno,April,2022,38.7255,295.554,0.01,0.02,0.02,0.03,296.165,296.673,296.635
Neno,May,2022,50.1228,293.134,0,0.01,0.02,0.02,295.554,296.165,296.673
Neno,June,2022,32.1947,290.18,0.01,0,0.01,0.02,293.134,295.554,296.165
Neno,July,2022,21.3633,290.621,0,0.01,0,0.01,290.18,293.134,295.554
Neno,August,2022,20.1783,293.241,0,0,0.01,0,290.621,290.18,293.134
Neno,September,2022,23.2406,295.593,0,0,0,0.01,293.241,290.621,290.18
Neno,October,2022,32.4344,299.406,0,0,0,0,295.593,293.241,290.621
Neno,November,2022,26.9022,299.005,0,0,0,0,299.406,295.593,293.241
Neno,December,2022,60.7612,297.356,0.02,0,0,0,299.005,299.406,295.593
Neno,January,2023,148.114,296.54,0.02,0.02,0,0,297.356,299.005,299.406
Neno,February,2023,85.9781,297.086,0.02,0.02,0.02,0,296.54,297.356,299.005
Neno,March,2023,91.1762,296.07,0.02,0.02,0.02,0.02,297.086,296.54,297.356
Neno,April,2023,97.4519,295.126,0,0.02,0.02,0.02,296.07,297.086,296.54
Neno,May,2023,128.1378,294.277,0,0,0.02,0.02,295.126,296.07,297.086
Neno,June,2023,96.4397,293.47,0,0,0,0.02,294.277,295.126,296.07
Neno,July,2023,75.7386,291.526,0,0,0,0,293.47,294.277,295.126
Neno,August,2023,52.0923,293.276,0,0,0,0,291.526,293.47,294.277
Neno,September,2023,75.0137,297.757,0,0,0,0,293.276,291.526,293.47
Neno,October,2023,63.7293,299.523,0,0,0,0,297.757,293.276,291.526
Neno,November,2023,50.5316,299.22,0,0,0,0,299.523,297.757,293.276
Neno,December,2023,95.336,300.423,0.01,0,0,0,299.22,299.523,297.757
Neno,January,2024,209.6918,297.854,0.02,0.01,0,0,300.423,299.22,299.523
Neno,February,2024,179.2167,298.556,0.01,0.02,0.01,0,297.854,300.423,299.22
Neno,March,2024,176.6979,297.655,0.01,0.01,0.02,0.01,298.556,297.854,300.423
Neno,April,2024,210.0251,296.101,0,0.01,0.01,0.02,297.655,298.556,297.854
Neno,May,2024,172.3269,293.91,0,0,0.01,0.01,296.101,297.655,298.556
Neno,June,2024,112.5111,291.976,0,0,0,0.01,293.91,296.101,297.655
Neno,July,2024,84.3177,292.965,0,0,0,0,291.976,293.91,296.101
Neno,August,2024,81.3951,294.07,0,0,0,0,292.965,291.976,293.91
Neno,September,2024,78.6905,296.365,0,0,0,0,294.07,292.965,291.976
Neno,October,2024,72.7813,297.063,0,0,0,0,296.365,294.07,292.965
Neno,November,2024,74.1401,298.963,0,0,0,0,297.063,296.365,294.07
Neno,December,2024,140.7174,299.91,0.01,0,0,0,298.963,297.063,296.365
Nkhatabay,April,2018,105.0088,295.378,0.02,0.03,0.02,0.03,296.27,297.021,296.062
Nkhatabay,May,2018,98.6582,294.899,0,0.02,0.03,0.02,295.378,296.27,297.021
Nkhatabay,June,2018,80.9066,292.75,0,0,0.02,0.03,294.899,295.378,296.27
Nkhatabay,July,2018,76.7068,291.667,0,0,0,0.02,292.75,294.899,295.378
Nkhatabay,August,2018,74.0323,293.946,0,0,0,0,291.667,292.75,294.899
Nkhatabay,September,2018,78.7136,296.109,0,0,0,0,293.946,291.667,292.75
Nkhatabay,October,2018,92.4481,296.618,0,0,0,0,296.109,293.946,291.667
Nkhatabay,November,2018,99.2416,297.555,0.01,0,0,0,296.618,296.109,293.946
Nkhatabay,December,2018,92.5289,296.533,0.03,0.01,0,0,297.555,296.618,296.109
Nkhatabay,January,2019,116.5934,296.946,0.03,0.03,0.01,0,296.533,297.555,296.618
Nkhatabay,February,2019,90.2497,296.866,0.02,0.03,0.03,0.01,296.946,296.533,297.555
Nkhatabay,March,2019,87.4968,296.945,0.02,0.02,0.03,0.03,296.866,296.946,296.533
Nkhatabay,April,2019,79.5077,296.258,0.02,0.02,0.02,0.03,296.945,296.866,296.946
Nkhatabay,May,2019,77.3663,294.672,0.01,0.02,0.02,0.02,296.258,296.945,296.866
Nkhatabay,June,2019,69.8089,292.039,0,0.01,0.02,0.02,294.672,296.258,296.945
Nkhatabay,July,2019,63.3844,292.289,0,0,0.01,0.02,292.039,294.672,296.258
Nkhatabay,August,2019,67.8228,293.908,0,0,0,0.01,292.289,292.039,294.672
Nkhatabay,September,2019,70.5722,295.636,0,0,0,0,293.908,292.289,292.039
Nkhatabay,October,2019,82.0775,297.749,0.01,0,0,0,295.636,293.908,292.289
Nkhatabay,November,2019,84.8925,298.443,0.02,0.01,0,0,297.749,295.636,293.908
Nkhatabay,December,2019,78.4923,296.733,0.03,0.02,0.01,0,298.443,297.749,295.636
Nkhatabay,January,2020,119.3109,296.945,0.03,0.03,0.02,0.01,296.733,298.443,297.749
Nkhatabay,February,2020,104.9879,296.705,0.03,0.03,0.03,0.02,296.945,296.733,298.443
Nkhatabay,March,2020,108.9099,296.349,0.03,0.03,0.03,0.03,296.705,296.945,296.733
Nkhatabay,April,2020,93.9893,296.367,0.01,0.03,0.03,0.03,296.349,296.705,296.945
Nkhatabay,May,2020,78.111,294.556,0,0.01,0.03,0.03,296.367,296.349,296.705
Nkhatabay,June,2020,76.7528,292.781,0,0,0.01,0.03,294.556,296.367,296.349
Nkhatabay,July,2020,71.5234,291.518,0,0,0,0.01,292.781,294.556,296.367
Nkhatabay,August,2020,61.7812,293.453,0,0,0,0,291.518,292.781,294.556
Nkhatabay,September,2020,73.6084,295.519,0,0,0,0,293.453,291.518,292.781
Nkhatabay,October,2020,79.6493,297.881,0,0,0,0,295.519,293.453,291.518
Nkhatabay,November,2020,92.6718,298.768,0,0,0,0,297.881,295.519,293.453
Nkhatabay,December,2020,66.5317,296.897,0.03,0,0,0,298.768,297.881,295.519
Nkhatabay,January,2021,36.7888,296.43,0.03,0.03,0,0,296.897,298.768,297.881
Nkhatabay,February,2021,26.2744,296.801,0.03,0.03,0.03,0,296.43,296.897,298.768
Nkhatabay,March,2021,26.1075,295.827,0.03,0.03,0.03,0.03,296.801,296.43,296.897
Nkhatabay,April,2021,26.2844,295.204,0.01,0.03,0.03,0.03,295.827,296.801,296.43
Nkhatabay,May,2021,26.5949,293.438,0,0.01,0.03,0.03,295.204,295.827,296.801
Nkhatabay,June,2021,33.55,292.143,0,0,0.01,0.03,293.438,295.204,295.827
Nkhatabay,July,2021,39.8874,291.498,0,0,0,0.01,292.143,293.438,295.204
Nkhatabay,August,2021,48.0746,293.365,0,0,0,0,291.498,292.143,293.438
Nkhatabay,September,2021,70.7162,295.498,0,0,0,0,293.365,291.498,292.143
Nkhatabay,October,2021,81.0303,297.529,0,0,0,0,295.498,293.365,291.498
Nkhatabay,November,2021,84.5596,299.483,0,0,0,0,297.529,295.498,293.365
Nkhatabay,December,2021,93.508,298.904,0.01,0,0,0,299.483,297.529,295.498
Nkhatabay,January,2022,101.1538,296.233,0.03,0.01,0,0,298.904,299.483,297.529
Nkhatabay,February,2022,71.8423,295.714,0.04,0.03,0.01,0,296.233,298.904,299.483
Nkhatabay,March,2022,84.8908,296.263,0.02,0.04,0.03,0.01,295.714,296.233,298.904
Nkhatabay,April,2022,92.9845,295.851,0.02,0.02,0.04,0.03,296.263,295.714,296.233
Nkhatabay,May,2022,85.2717,294.428,0,0.02,0.02,0.04,295.851,296.263,295.714
Nkhatabay,June,2022,80.7077,291.705,0,0,0.02,0.02,294.428,295.851,296.263
Nkhatabay,July,2022,61.3516,291.652,0,0,0,0.02,291.705,294.428,295.851
Nkhatabay,August,2022,63.5679,293.339,0,0,0,0,291.652,291.705,294.428
Nkhatabay,September,2022,66.4443,294.814,0,0,0,0,293.339,291.652,291.705
Nkhatabay,October,2022,71.3793,297.647,0,0,0,0,294.814,293.339,291.652
Nkhatabay,November,2022,60.7179,298.341,0.01,0,0,0,297.647,294.814,293.339
Nkhatabay,December,2022,54.499,296.454,0.04,0.01,0,0,298.341,297.647,294.814
Nkhatabay,January,2023,68.5852,296.173,0.03,0.04,0.01,0,296.454,298.341,297.647
Nkhatabay,February,2023,52.1712,297.012,0.02,0.03,0.04,0.01,296.173,296.454,298.341
Nkhatabay,March,2023,65.9825,296.209,0.04,0.02,0.03,0.04,297.012,296.173,296.454
Nkhatabay,April,2023,56.0882,295.49,0.02,0.04,0.02,0.03,296.209,297.012,296.173
Nkhatabay,May,2023,62.4433,294.881,0,0.02,0.04,0.02,295.49,296.209,297.012
Nkhatabay,June,2023,80.8918,294.249,0,0,0.02,0.04,294.881,295.49,296.209
Nkhatabay,July,2023,70.3839,292.296,0,0,0,0.02,294.249,294.881,295.49
Nkhatabay,August,2023,89.5654,293.403,0,0,0,0,292.296,294.249,294.881
Nkhatabay,September,2023,122.6261,296.446,0,0,0,0,293.403,292.296,294.249
Nkhatabay,October,2023,115.0472,298.919,0,0,0,0,296.446,293.403,292.296
Nkhatabay,November,2023,92.0552,298.482,0.01,0,0,0,298.919,296.446,293.403
Nkhatabay,December,2023,69.2311,298.161,0.02,0.01,0,0,298.482,298.919,296.446
Nkhatabay,January,2024,100.5622,296.609,0.04,0.02,0.01,0,298.161,298.482,298.919
Nkhatabay,February,2024,80.7249,297.15,0.04,0.04,0.02,0.01,296.609,298.161,298.482
Nkhatabay,March,2024,76.462,296.897,0.03,0.04,0.04,0.02,297.15,296.609,298.161
Nkhatabay,April,2024,83.9967,296.151,0.01,0.03,0.04,0.04,296.897,297.15,296.609
Nkhatabay,May,2024,93.0021,294.334,0,0.01,0.03,0.04,296.151,296.897,297.15
Nkhatabay,June,2024,89.6604,292.645,0,0,0.01,0.03,294.334,296.151,296.897
Nkhatabay,July,2024,103.7419,293.196,0,0,0,0.01,292.645,294.334,296.151
Nkhatabay,August,2024,94.7016,293.994,0,0,0,0,293.196,292.645,294.334
Nkhatabay,September,2024,102.5285,295.8,0,0,0,0,293.994,293.196,292.645
Nkhatabay,October,2024,108.3002,296.96,0,0,0,0,295.8,293.994,293.196
Nkhatabay,November,2024,101.4993,298.379,0.01,0,0,0,296.96,295.8,293.994
Nkhatabay,December,2024,81.554,298.397,0.01,0.01,0,0,298.379,296.96,295.8
Nkhotakota,April,2018,95.9963,296.255,0.01,0.02,0.02,0.02,297.244,297.669,297.157
Nkhotakota,May,2018,89.8989,295.751,0,0.01,0.02,0.02,296.255,297.244,297.669
Nkhotakota,June,2018,46.282,293.432,0,0,0.01,0.02,295.751,296.255,297.244
Nkhotakota,July,2018,77.5694,292.433,0,0,0,0.01,293.432,295.751,296.255
Nkhotakota,August,2018,74.3047,294.833,0,0,0,0,292.433,293.432,295.751
Nkhotakota,September,2018,79.8762,297.189,0,0,0,0,294.833,292.433,293.432
Nkhotakota,October,2018,85.806,297.537,0,0,0,0,297.189,294.833,292.433
Nkhotakota,November,2018,45.2556,298.436,0.01,0,0,0,297.537,297.189,294.833
Nkhotakota,December,2018,23.6631,297.261,0.03,0.01,0,0,298.436,297.537,297.189
Nkhotakota,January,2019,33.2044,297.461,0.03,0.03,0.01,0,297.261,298.436,297.537
Nkhotakota,February,2019,28.533,297.473,0.03,0.03,0.03,0.01,297.461,297.261,298.436
Nkhotakota,March,2019,32.3044,297.655,0.02,0.03,0.03,0.03,297.473,297.461,297.261
Nkhotakota,April,2019,35.1784,297.023,0.01,0.02,0.03,0.03,297.655,297.473,297.461
Nkhotakota,May,2019,35.2355,295.345,0,0.01,0.02,0.03,297.023,297.655,297.473
Nkhotakota,June,2019,42.0499,292.901,0,0,0.01,0.02,295.345,297.023,297.655
Nkhotakota,July,2019,42.7585,292.964,0,0,0,0.01,292.901,295.345,297.023
Nkhotakota,August,2019,50.4629,294.739,0,0,0,0,292.964,292.901,295.345
Nkhotakota,September,2019,57.7547,296.367,0,0,0,0,294.739,292.964,292.901
Nkhotakota,October,2019,65.208,298.953,0,0,0,0,296.367,294.739,292.964
Nkhotakota,November,2019,45.8959,299.435,0.01,0,0,0,298.953,296.367,294.739
Nkhotakota,December,2019,18.0392,297.692,0.03,0.01,0,0,299.435,298.953,296.367
Nkhotakota,January,2020,37.2118,297.538,0.03,0.03,0.01,0,297.692,299.435,298.953
Nkhotakota,February,2020,31.9476,297.539,0.03,0.03,0.03,0.01,297.538,297.692,299.435
Nkhotakota,March,2020,43.6685,297.406,0.01,0.03,0.03,0.03,297.539,297.538,297.692
Nkhotakota,April,2020,36.3089,297.531,0,0.01,0.03,0.03,297.406,297.539,297.538
Nkhotakota,May,2020,40.4901,295.289,0,0,0.01,0.03,297.531,297.406,297.539
Nkhotakota,June,2020,38.8059,293.516,0,0,0,0.01,295.289,297.531,297.406
Nkhotakota,July,2020,47.8253,292.344,0,0,0,0,293.516,295.289,297.531
Nkhotakota,August,2020,47.0538,294.226,0,0,0,0,292.344,293.516,295.289
Nkhotakota,September,2020,68.5559,296.343,0,0,0,0,294.226,292.344,293.516
Nkhotakota,October,2020,67.0105,299.054,0,0,0,0,296.343,294.226,292.344
Nkhotakota,November,2020,51.3664,300.026,0,0,0,0,299.054,296.343,294.226
Nkhotakota,December,2020,27.1069,297.962,0.02,0,0,0,300.026,299.054,296.343
Nkhotakota,January,2021,51.7835,297.177,0.03,0.02,0,0,297.962,300.026,299.054
Nkhotakota,February,2021,53.6091,297.588,0.03,0.03,0.02,0,297.177,297.962,300.026
Nkhotakota,March,2021,63.0373,296.309,0.03,0.03,0.03,0.02,297.588,297.177,297.962
Nkhotakota,April,2021,55.0819,295.904,0,0.03,0.03,0.03,296.309,297.588,297.177
Nkhotakota,May,2021,71.8839,294.085,0,0,0.03,0.03,295.904,296.309,297.588
Nkhotakota,June,2021,80.3231,292.757,0,0,0,0.03,294.085,295.904,296.309
Nkhotakota,July,2021,81.784,292.307,0,0,0,0,292.757,294.085,295.904
Nkhotakota,August,2021,71.8101,294.081,0,0,0,0,292.307,292.757,294.085
Nkhotakota,September,2021,88.6049,296.346,0,0,0,0,294.081,292.307,292.757
Nkhotakota,October,2021,83.4499,298.442,0,0,0,0,296.346,294.081,292.307
Nkhotakota,November,2021,58.6259,300.558,0,0,0,0,298.442,296.346,294.081
Nkhotakota,December,2021,41.1899,300.056,0.01,0,0,0,300.558,298.442,296.346
Nkhotakota,January,2022,65.6255,297.023,0.03,0.01,0,0,300.056,300.558,298.442
Nkhotakota,February,2022,85.6906,296.608,0.04,0.03,0.01,0,297.023,300.056,300.558
Nkhotakota,March,2022,74.7487,297.257,0.01,0.04,0.03,0.01,296.608,297.023,300.056
Nkhotakota,April,2022,77.1533,296.72,0.01,0.01,0.04,0.03,297.257,296.608,297.023
Nkhotakota,May,2022,70.7754,295.207,0,0.01,0.01,0.04,296.72,297.257,296.608
Nkhotakota,June,2022,70.019,292.386,0,0,0.01,0.01,295.207,296.72,297.257
Nkhotakota,July,2022,58.9885,292.485,0,0,0,0.01,292.386,295.207,296.72
Nkhotakota,August,2022,69.1342,294.236,0,0,0,0,292.485,292.386,295.207
Nkhotakota,September,2022,60.7604,295.81,0,0,0,0,294.236,292.485,292.386
Nkhotakota,October,2022,51.8705,298.871,0,0,0,0,295.81,294.236,292.485
Nkhotakota,November,2022,39.2595,299.458,0,0,0,0,298.871,295.81,294.236
Nkhotakota,December,2022,21.0363,297.144,0.04,0,0,0,299.458,298.871,295.81
Nkhotakota,January,2023,38.5188,296.865,0.03,0.04,0,0,297.144,299.458,298.871
Nkhotakota,February,2023,32.3769,297.417,0.03,0.03,0.04,0,296.865,297.144,299.458
Nkhotakota,March,2023,30.1535,296.855,0.03,0.03,0.03,0.04,297.417,296.865,297.144
Nkhotakota,April,2023,26.3334,296.292,0.01,0.03,0.03,0.03,296.855,297.417,296.865
Nkhotakota,May,2023,32.4913,295.671,0,0.01,0.03,0.03,296.292,296.855,297.417
Nkhotakota,June,2023,44.8414,294.919,0,0,0.01,0.03,295.671,296.292,296.855
Nkhotakota,July,2023,45.4201,293.004,0,0,0,0.01,294.919,295.671,296.292
Nkhotakota,August,2023,57.9395,294.232,0,0,0,0,293.004,294.919,295.671
Nkhotakota,September,2023,75.6514,297.394,0,0,0,0,294.232,293.004,294.919
Nkhotakota,October,2023,83.47,299.877,0,0,0,0,297.394,294.232,293.004
Nkhotakota,November,2023,50.0248,299.503,0.01,0,0,0,299.877,297.394,294.232
Nkhotakota,December,2023,43.9058,299.327,0.02,0.01,0,0,299.503,299.877,297.394
Nkhotakota,January,2024,75.3353,297.695,0.03,0.02,0.01,0,299.327,299.503,299.877
Nkhotakota,February,2024,66.8982,298.245,0.03,0.03,0.02,0.01,297.695,299.327,299.503
Nkhotakota,March,2024,65.1538,297.945,0.02,0.03,0.03,0.02,298.245,297.695,299.327
Nkhotakota,April,2024,76.86,296.989,0,0.02,0.03,0.03,297.945,298.245,297.695
Nkhotakota,May,2024,90.0795,295.236,0,0,0.02,0.03,296.989,297.945,298.245
Nkhotakota,June,2024,91.658,293.342,0,0,0,0.02,295.236,296.989,297.945
Nkhotakota,July,2024,84.0886,293.979,0,0,0,0,293.342,295.236,296.989
